InsDel1a,InsDel1b,InsDel1c,InsDel1d,InsDel2a,InsDel2b,InsDel2c,InsDel3,InsDel4a,InsDel4b,InsDel5a,InsDel5b,InsDel6,InsDel7,InsDel8,InsDel24a,InsDel9,InsDel11,InsDel12,InsDel13,InsDel14,InsDel17,InsDel18,InsDel19a,InsDel19b,InsDel19c,InsDel25,InsDel28,InsDel29,InsDel30,InsDel33,InsDel38
Ins2:U2:R(5,9),0.0306245287124438,0.00478519986382541,0.0204955125368941,0.0085850158144475,0.00985093065467315,0.00309107136851157,0.00404779056286372,2.35074292138102e-05,0.001214075007142,0.00386286647803658,2.02801995134051e-05,0.000670978476427215,0.000332845501394923,0.012276150642557,0.00114171548298052,0.00482279898917963,0.00177740550037301,0.000925493933360924,0.0147509340750244,0.00123377736744847,0.00249434731797988,0.0037013193799922,0.00384854761368512,0.022566101259071,0.0086969320054734,0.0238703001686354,0.000839858826654922,0.00531082522044924,0.00107459120181519,0.00543217267169782,0.0186301256952585,0.0485733832993011
Ins2:U2:R0,0.000883658711296186,0.000354120729056658,0.000314488457427327,0.00017327349902661,5.67386419160706e-05,6.33758019537617e-05,0.000125449812357163,0.000920962699938952,0.000221555082455272,0.00118533169273499,0.00104410338375765,0.000510098354760286,0.00157364412937808,3.1051057530573e-05,0.000377026950386345,0.000742943351590569,0.000547058400910263,7.31731446363792e-07,0.00145796712005397,0.000845570265893824,0.00263911948470878,0.00772474420947768,0.000576156753080266,0.00995077615349813,0.00818893175657509,0.0115061277728329,0.000555442631906533,0.0390603215390081,0.000164118682262989,0.00163826961706912,0.000476646296757414,0.000644343230083347
Ins2:U2:R1,0.00168546937686446,0.000304828757648733,0.00101274255647366,0.00146966131227965,0.000138112904047751,5.12748885222392e-05,0.00016629203798881,0.000381397587929954,0.000845697709405792,0.00389948747512514,0.0078262593171566,0.00222263239022075,7.68468457810989e-05,7.40381941938443e-05,0.00155323185599999,0.00551921599046122,0.000583373061242232,3.4147467496977e-07,0.00136393867505111,0.00163462910691466,0.000911871784709257,0.0512374904048922,0.00341890932023768,0.00717786177047166,0.00433411122698879,0.0046980515909651,0.0034662780021504,0.00267405372021602,0.00160975163437036,0.00328465370825824,0.000313550930289963,0.000424002225316692
Ins2:U2:R2,0.0013814175029395,0.000300032099739639,0.0010347531055439,0.000901727835487226,0.000259725336003067,6.11602816785322e-05,0.000118640506117459,0.000303511965740803,0.000258532763238361,0.00364995409359215,0.00378024839280713,0.00100393328422094,9.53296255935604e-05,0.000121771728358664,0.000725204984946393,0.00126438563280724,0.000464945472819312,2.92692578545517e-07,0.000753189795469038,0.000656787873588591,0.000175786670284978,0.0339478278293575,0.0032407845674839,0.00350524052617725,0.00159022714410478,0.0016134253630484,0.00150957400761592,0.000515246174584507,0.00022858699122646,0.00142704924561473,0.000576048414788593,0.00054127185887288
Ins2:U2:R3,0.000674351959525285,0.00125683338713508,0.000449532347035365,0.000298462870465874,0.000285191127714972,0.000215945337200133,0.000140011042441967,0.000458878231384634,0.000330903957127913,0.000672554028359066,0.000677056370317384,0.000382615034168012,9.07007382566993e-05,0.00019389066140922,0.000137754811575827,0.00198742149586198,0.000323080232526546,1.46346289272758e-07,0.000129525912008259,0.000235911024713515,0.000503907291710058,0.00852966993082483,0.00145507317369201,0.00305363247960545,0.00197198280924257,0.0032680821493157,0.000434659448403088,0.00135685913457186,0.000261656846009574,0.000603033550391449,0.000855021658201933,0.00075480145709556
Ins2:U2:R4,0.00342601185208445,0.00327091332233751,0.00311184327549538,0.00174475808302902,0.00158436514104041,0.00168143086287169,0.000395705426022731,0.000219528800831835,0.000365138500937213,0.000382365062172576,0.000134777342515755,0.000272903559001737,7.88031108113462e-05,0.00163600838916378,0.000113456517928688,0.00108370907838032,0.000237899543437703,0.000579384959230851,0.000231282310437963,0.000185241285774717,0.000930740792486729,0.00169844522453434,0.000910569825777597,0.00294620323341057,0.00198857091540315,0.00154283372802337,0.000287254959538124,0.00192739007673297,0.000244107139680629,0.00139125607656411,0.002090895862845,0.00601229384517974
Ins3:U1:R(5,9),0.000233354793166968,4.41223676087704e-06,0.000162572361049359,6.48101167652516e-05,1.92785584610069e-05,3.1080205953705e-05,7.28640006019685e-05,7.94201556657353e-05,2.50721261581377e-05,0.000295981361611696,0.00041790718184438,6.9616909253764e-05,0.000423396109456469,1.51449112464209e-05,5.04036254431811e-05,0.000284123384893608,5.53703986912567e-05,4.87820964242528e-07,0.000162377231536762,0.000211964861721481,0.000192419759729571,0.0004001820195678,0.000740454120656479,0.000800364334589375,0.000208838996294573,0.000867246173886163,4.29529645222201e-05,0.00077417094676417,2.62832336543381e-05,0.000177643938441566,0.000329358945886908,0.00160294111357174
Ins3:U1:R0,8.47811414612939e-05,3.72372127153342e-06,1.76415569804878e-05,4.49268807390767e-06,3.62423408040476e-06,4.28201452297716e-06,1.0923474777336e-06,2.49276541766324e-05,3.36854304735363e-05,6.35907919729654e-05,6.67548475950343e-05,3.4310391377608e-05,0.000223597968420214,7.22418520226541e-07,3.28475185187145e-05,7.58390326524327e-05,3.71356104581661e-05,1.46346289272758e-07,0.000189530313032631,2.97137592509651e-05,3.09514755551476e-05,0.000103778270312743,7.71930855653965e-05,0.0008550119283262,0.000436595776068355,0.00141365484972826,3.00929094271326e-05,0.00471178001122617,7.09886080181807e-05,0.000128072433009246,1.28966847761834e-06,1.38091333347357e-05
Ins3:U1:R1,0.00013208590140199,2.14013564604309e-06,1.93967963681494e-05,1.81809606367034e-05,5.72924840547251e-06,7.21948310911849e-06,5.52299051826055e-06,3.85508961902487e-05,4.33337891297981e-05,0.000115153155873645,0.000596566698804637,1.81057849759898e-05,4.48058613900903e-05,3.94634594631215e-07,2.24393562302508e-05,0.000152146779782682,2.73621939365408e-05,4.39038867818275e-07,0.000400515469528499,5.75030866803569e-05,3.03921020469219e-05,0.000834238753336179,3.89086600801476e-05,0.000677005337903417,0.000364651577916841,0.000562190546394389,3.10792174757709e-05,0.00359374321335577,2.34638930771606e-05,0.00042124085826447,1.59762658817368e-06,9.51222569648841e-06
Ins3:U1:R2,7.74939124796183e-05,2.88028979708749e-06,1.87879397445628e-05,8.83287205723315e-06,3.13518437143259e-06,4.14623525349374e-06,5.10442746604487e-07,7.40485886496469e-05,2.07764076730532e-05,0.000142265249489604,0.00116149615690651,1.66476455204962e-05,2.94079903592577e-05,3.55818077126505e-07,5.31472094734357e-05,0.0002475945598752,3.14163597073724e-05,5.36603060666781e-07,0.000133750727013984,7.21557447650506e-05,0.00020822087956193,0.000719647606670134,0.000131513273332807,0.000245916801548177,0.000160630840161312,0.00178889651756651,3.64403274173031e-05,0.000401410147166651,8.40292061276007e-06,9.96412680474471e-05,3.2974051349706e-07,8.06288501574421e-07
Ins3:U1:R3,0.000118856320773009,1.5089964474781e-06,4.06023299862837e-05,8.04974294343273e-06,5.36209130393926e-06,6.12000219525274e-06,1.27270391486719e-06,0.000100808445004007,3.61151354990367e-05,2.87359732582849e-05,0.000638985954292858,0.000124643885725461,7.86621256026997e-06,2.95436827674735e-07,3.06866217244641e-05,0.000176040916734233,3.87964800331155e-05,1.46346289272758e-07,0.00010781547475464,0.00011707688479755,2.21732507260621e-05,0.00113976586701433,0.000111213870987375,0.000384591944483837,0.000202123936583126,0.000279236802058125,9.55727492490634e-05,0.000213120200198153,4.29421385631324e-05,7.72095263072014e-05,1.20178774850865e-06,8.88236433125032e-06
Ins3:U1:R4,6.64989830015307e-05,1.34203144131228e-05,2.31441942480479e-05,5.76630331687783e-05,5.67451507446231e-06,6.1498074007491e-06,3.22259520689633e-06,5.22637187534254e-05,4.88176333723523e-05,0.000117655939446097,0.000412692026804067,0.000105752583853473,4.37496154485544e-05,7.05166734668892e-07,0.000120420456069111,0.000184457174500742,0.000159010346330109,2.43910482121264e-07,0.000113724201791117,0.000124145799711739,7.89536010610285e-05,0.00184716451219049,0.000130783036636888,0.000124860281729854,6.31049403047721e-05,0.000260300978856144,6.5008214348927e-05,0.000140667928163057,3.39882067626503e-05,0.000144453908958265,7.63135220302991e-07,3.47577947099975e-06
Ins3:U3:R(5,9),0.00192784450751168,5.31017571156268e-05,0.00222051539132353,0.000900248133635361,0.000840283257307415,0.000263656847820807,0.000166002787099067,6.17965822358121e-06,0.000380797949826562,0.000352038691326445,2.12263499003216e-05,5.73702454730434e-05,0.000112382739182125,0.00105441188149793,0.000306804881746114,0.000476728980316392,0.000259097761394625,0.000191469728465192,0.00198307704492924,0.000236629124642987,0.00175205552116433,0.000671369803264572,0.000280110551946757,0.000828542794508273,0.000106528627809137,0.000395527455418123,4.05577880223798e-05,0.000450125090075673,0.000505460929536956,0.000313942699224093,0.000787119148176509,0.00403650778042187
Ins3:U3:R0,0.000499952576355875,1.00638014025726e-05,0.000109178946933251,0.000101192646699548,3.103557381784e-05,1.3505069779351e-05,7.25543320023618e-05,9.47384296405649e-05,0.00031087832830774,0.000391480551505018,0.000568993481485581,0.000231783457141674,0.00168907138698477,1.13257972185964e-05,5.81436935457308e-05,0.00023405849781254,0.000214388121980138,4.87820964242528e-07,0.00172410039555695,0.000102397630419172,0.000806411757858446,0.00792742228440471,0.000240135981850791,0.00534285198931617,0.00368167372405774,0.00546523695228555,0.000196464552664996,0.0175148824027787,0.000397324983946519,0.0012058637305042,0.00025314156687649,0.000162316263132902
Ins3:U3:R1,0.00107703126724633,0.000303371399862956,0.00103258007332667,0.00174528154301561,0.000132167385020828,5.22253434086232e-05,3.58024542468387e-05,0.000190901749897575,0.000503140886975579,0.00436785119423206,0.00388688072814629,0.00220544873377484,4.56068097916447e-05,5.65297883260255e-05,0.00144119077265269,0.000774393577981207,0.00159000545513455,0.000190591650729556,0.000683277376335154,0.00345114076765878,0.00120249704838296,0.0749552390212717,0.000643680091430345,0.00444545812384573,0.00215864375234899,0.00205672823940963,0.00191956373886743,0.00234331523839886,0.000177985797153992,0.000729692559963752,2.95557163225417e-05,9.53679358743618e-05
Ins3:U3:R2,0.000101244743415051,1.53481577832849e-05,0.000316243696814989,0.000330311495004483,2.07542874073791e-05,2.02675397375253e-05,2.13092831949153e-05,2.93698229910316e-05,0.000138167605980101,0.00111778164781965,0.0010141480683151,0.00040704290198812,0.000421811740544165,3.53230309292858e-06,0.000185898459804061,0.000628257675073382,0.000434108731301167,0.000194494218443496,0.000208865231528583,0.000556673724955728,0.000414470558394872,0.0139419369236349,0.000166352630534889,0.00080814658952498,0.000208205207169081,0.000595334290649776,0.000326381849894002,0.000591910502434525,0.000171309378262761,0.000659163747311737,4.71679157769359e-05,2.94864156925468e-05
Ins3:U3:R3,4.31939677570489e-05,9.73101891605653e-06,0.000114605158683207,3.20011286291919e-05,3.61041761252273e-05,3.43554668688051e-05,1.91688266108205e-05,1.42349092035834e-05,5.7950894563208e-05,9.26448447488194e-05,3.54919674216407e-05,7.50956049957782e-05,0.000213289282380418,1.92788703606725e-05,3.85941829191446e-05,8.53575420480925e-05,5.65401735822427e-05,9.75641928485056e-08,0.000104898698558517,1.87579859883658e-05,0.000217088919292336,0.000512787989715856,9.42064227791919e-05,0.000178765706527112,6.9207215429468e-05,0.000174302799697782,5.16474952697592e-05,9.04056994444716e-05,7.70038134841456e-05,7.18913935192827e-05,3.19465228247311e-05,0.00010995862493455
Ins3:U3:R4,8.15935592709918e-05,4.16494494762113e-05,5.4037935981243e-05,4.39294215520256e-05,9.56297800851683e-05,0.000109024130016188,9.88761629689332e-05,4.68338310670503e-06,5.64128912820663e-05,4.14424129338096e-05,9.22523598463278e-06,2.74798096732786e-05,0.000116645064976505,0.000181529757057164,0.000129460364928901,0.00025568632300322,8.43534158551276e-05,9.75641928485056e-08,0.000223343868007277,2.50271123567684e-05,0.000786168739660769,8.39053862337259e-05,0.000866708511977545,4.11290157218544e-05,8.49423546689937e-05,7.41451287013662e-05,2.20552498267069e-05,0.000172718848504006,0.000106978822096221,0.000269780843205105,0.000108498149052703,0.000449930418951166
Ins4:U1:R(5,9),0.000152584135358857,1.73391150733035e-05,7.86036448567439e-05,1.38696287786232e-05,4.54227476215953e-06,7.08370383963507e-06,2.616869814259e-05,3.15314203145387e-05,3.19676290205076e-05,0.000125331700435858,0.000138743190659774,2.09414250751899e-05,0.000133664646947877,1.70577029701252e-06,2.34561100712136e-05,0.000116792316313088,2.4281786723611e-05,4.39038867818275e-07,0.000198235536834463,0.000104912879907586,8.74056559853177e-05,0.000163037901264627,7.06150662965113e-05,0.000557938648982123,0.000319228806268812,0.00241112718369148,3.36275971547398e-05,0.000344430733227185,5.57164145984867e-05,0.000299889812966151,2.39824256388329e-05,0.000204765951216815
Ins4:U1:R0,2.40368960037936e-05,1.21637736450707e-06,1.16396063312417e-05,0,2.26004278695608e-06,6.33195032322686e-06,8.64349717583598e-07,7.58915218307074e-06,3.07576359178085e-05,6.41097638174203e-05,2.19761498078552e-05,1.08482919151398e-05,6.93510051743545e-05,4.72267629640634e-07,3.85800285733307e-05,5.06366157298333e-05,2.58983945459286e-05,1.46346289272758e-07,8.76085303856213e-05,3.15944971614859e-05,3.6318309834068e-05,0.000142446974615273,6.29829150230329e-05,0.000212551340442191,0.000323066244172729,0.0013445039838599,1.44561718763356e-05,0.00048838971374709,0.000252877401085204,0.000211413573219152,8.81060643125402e-07,2.67443752464972e-06
Ins4:U1:R1,2.75625550930672e-05,7.74579925511575e-07,9.05642383619266e-06,1.97843144539053e-06,2.40797070860525e-06,3.42428694258189e-06,9.46020557040316e-07,2.30637255542688e-05,3.98836079935876e-05,1.80133453107571e-05,8.23938396232458e-05,2.40806465834713e-05,1.48918484441228e-05,1.20762498903541e-07,3.23639117034074e-05,3.49115025345143e-05,1.70175900357133e-05,0,9.47050168009316e-05,6.37095217850754e-05,1.60642617362282e-05,0.000191485058389427,2.24488893939038e-05,0.000155664383416844,9.05332149373847e-05,0.00040435973356764,2.20262113156303e-05,0.00018760226438647,5.16572988489349e-05,8.3575016030408e-05,4.80715099403459e-07,2.42381205994765e-07
Ins4:U1:R2,1.22710768934359e-05,2.39546014000802e-05,1.90299538836453e-06,8.13217758699067e-06,9.37567167412464e-07,2.55993598318743e-06,2.89250889742543e-06,4.70391198264596e-06,1.1791358488753e-05,0,0.000290782113780619,3.165784881576e-06,1.05914185392978e-05,0,1.45907714764614e-05,1.8460139434007e-05,8.30434787474739e-06,0,5.30883337552134e-05,4.32075788251359e-05,3.43029895044323e-06,0.000124854931642031,2.94038050219732e-05,5.8073842943663e-05,1.85397017818694e-05,0.000809349046934835,1.10917099033157e-05,4.56817715204339e-05,4.13258390791479e-06,0.000160550666517108,1.74033888330908e-06,1.56311145090501e-06
Ins4:U1:R3,0.00021906082757584,5.6458270126177e-06,3.49926969940766e-05,5.35825183126603e-07,2.91565933570522e-06,2.82818283265467e-06,2.59645210439482e-06,2.39114748175566e-05,3.60859790387307e-05,9.3222410188616e-05,0.000236681083617904,1.42664288430147e-05,7.80067349030453e-06,2.30742631833552e-07,2.01534293813113e-05,4.7139284626125e-05,2.28843799619467e-05,2.92692578545517e-07,0.000181621940459637,0.000137369856878543,4.52856186659341e-05,4.75386419360979e-05,5.98440750317027e-05,0.000760251564368235,0.000432731854180808,0.00785884486732405,2.69016771926046e-05,0.000557182532042109,5.36042050455525e-05,4.25145567615447e-05,3.77812023437406e-06,4.84597526815383e-06
Ins4:U1:R4,4.72861842869065e-05,6.94253118421486e-07,1.39170867558708e-05,8.29292514192865e-06,2.43371016697221e-06,6.27896329123333e-06,2.51818421658214e-07,5.59971747825003e-06,2.67583414458349e-05,3.82532472444981e-05,0.000141587036064463,1.99974766313277e-05,2.03818886770413e-05,4.85206468808871e-07,2.45766624481448e-05,9.78892159440018e-05,2.9958883424279e-05,2.09763014624287e-06,0.000113438538143043,2.18640531436198e-05,2.0624337603285e-05,0.000219552075329931,0.000114064149703705,0.000145475631085067,0.000139069224523169,0.000636075368063247,3.14757433511625e-05,0.000135903270273291,5.37144072830969e-05,4.84631374134231e-05,5.52822364313978e-07,2.43865172562079e-06
Ins4:U2:R(5,9),0.000229026665833982,3.91019421656399e-05,6.51145409994612e-05,2.20883627413497e-05,7.47666177274554e-05,3.82665721678276e-05,9.99753163499549e-05,1.01519957181505e-05,0.000140726085371953,6.36744971091678e-05,6.89492260294563e-06,7.49846080430828e-06,1.84698244149102e-05,5.28098720651575e-05,9.17862144876575e-05,0.000377763266285976,2.24470316918933e-05,3.4147467496977e-07,6.99274540627295e-05,1.41986213568003e-05,0.00010585237615658,0.000991468957340732,0.000771842520569781,0.00200500328457091,0.000897213438530005,0.00208347327358686,3.72634190071312e-05,0.000392175552493703,3.98564759118893e-05,0.000298212008166903,0.00200547954973709,0.00240053686876518
Ins4:U2:R0,6.52618444591407e-05,2.48267210199154e-05,1.46991745526953e-05,3.19022070569224e-06,2.16566477294391e-06,4.25883269647999e-06,1.23186849513883e-05,8.09397590507261e-06,1.9503242239691e-05,4.57699684754738e-05,1.34554020816676e-05,1.82632678319508e-05,1.91625571428007e-05,2.56620310170025e-07,1.64355545475355e-05,5.55864466439183e-05,2.16071122431403e-05,2.43910482121264e-07,0.000112551477341129,3.12297479909606e-05,1.58988132337952e-05,0.000622205006095653,3.21480816372825e-05,0.00041380944091813,0.000269395081485154,0.00122556788461139,1.15713460000647e-05,0.000458070279907319,1.21222461298834e-05,7.94262623449954e-05,2.67998667917428e-06,9.03735639494765e-06
Ins4:U2:R1,1.85830840511554e-05,5.54427097793952e-05,6.50890658269262e-06,3.05832527599953e-06,2.21033900528196e-06,5.4609759848332e-06,1.56535775625376e-07,8.86007622995901e-06,1.1669873237478e-05,2.2366012393282e-05,5.33080763036692e-05,3.65341251991285e-06,2.48248279549307e-05,7.84956242873018e-07,1.275542463593e-05,0.000177266785368522,1.44008773741654e-05,0,1.59670944344482e-05,2.73200928193932e-05,1.55505835286744e-05,8.06530757680843e-05,4.57516846015842e-05,0.000247605089789445,9.73259001180923e-05,0.00036692395010183,1.96510613751532e-05,0.00012496174919138,3.4456566272214e-05,7.93347457195819e-05,8.44255893327324e-07,1.40152398024184e-06
Ins4:U2:R2,0.000225673760324952,1.97030182533833e-05,9.26047996819802e-05,0.000221444182989691,1.37155810394681e-05,1.96780590065973e-05,2.27997760150004e-06,1.94399123853329e-05,0.000163560453201605,0.000269614243707939,0.000567760357321105,0.000173329805514972,1.15333521494987e-05,2.99534126744676e-06,0.000140182281882905,0.000100613940765595,0.000187076512903748,2.43910482121264e-07,0.000304216750269892,0.000124909493287527,4.0640454997626e-05,0.00608156714396012,8.45661205919358e-05,0.000673615904951062,0.000325574916691068,0.000754248707169989,0.000147610762426405,0.000115456993504064,2.07547547375276e-05,0.000271489153546157,1.15777227221952e-05,9.08352424370856e-06
Ins4:U2:R3,0.000101541953875686,2.33980513795274e-05,2.41428210114199e-05,1.75544573456631e-05,1.508095575629e-05,8.22954840649516e-06,4.07333311790381e-06,7.61901236625754e-06,5.8577758459787e-05,0.000182920834143111,0.000120454546008681,3.84144325516259e-05,1.51700084503714e-05,1.61735489602957e-07,3.25219685649956e-05,9.55713970976561e-05,5.34344739392375e-05,2.43910482121264e-07,7.76554074895716e-05,1.822416037942e-05,2.7784318508574e-05,0.00197373007466186,0.000114293820922583,0.000425260464832165,0.000279983195492296,0.000190671874486196,3.24500354641828e-05,0.000252575988342012,3.81575247497466e-05,0.000143386214995107,3.11946543645704e-05,8.91369251433808e-06
Ins4:U2:R4,2.99216631243514e-05,6.86220437712477e-06,1.15759183999042e-05,8.01264735383166e-06,6.47184657215136e-06,4.59000164643955e-06,8.7932270481733e-06,9.27252001022672e-06,1.45101984122879e-05,3.10713465583319e-05,3.30009055705686e-05,1.10503632905596e-05,6.76729001503558e-06,4.72051982321164e-06,1.81199216993857e-05,4.34977336830884e-05,3.09073495521055e-05,3.90256771394023e-07,4.25037438476319e-05,2.09046868357279e-05,3.2963644484737e-05,0.000984710909619918,5.5969109338841e-05,0.000251197888718941,0.000187384229831765,0.000277529672217026,2.67144288625585e-05,0.000192072201169652,2.27751290925082e-05,0.000222690455172884,7.81935687393723e-05,4.84877831611431e-05
Ins4:U4:R(5,9),0.00140767418957116,8.51636284027282e-05,0.00167075607298371,0.00159497433568425,0.00030956816992354,0.000101900685902558,7.70190045593291e-05,1.02635048397387e-05,0.000837711268986972,0.00166605028994538,0.000187595621469755,0.000269483524690056,0.000202976023847369,0.000268411905598678,0.000333016371135761,0.000362862266458247,0.000421974687972507,1.95128385697011e-07,0.00670938210231245,4.5529055316708e-05,0.00107611172522444,0.000114042055288729,0.000305910285534032,0.000745609214014061,0.000133886582899008,0.000326594521018836,6.16077045690534e-05,0.000570874783452132,3.40984090001947e-05,0.000525915540709661,0.000144846219506347,0.00194369940986904
Ins4:U4:R0,0.000502865238870091,0.000166161738094927,6.85868070159817e-05,6.62527230275155e-05,2.05865371442289e-05,2.7960594445086e-05,5.81632494997593e-05,0.000108297285634185,0.00015596033588184,0.000439552411226057,0.000255620274088051,9.21075482071719e-05,0.00110031182110121,3.73069862684154e-06,9.69525507097191e-05,0.000258102005311967,8.88438760447594e-05,2.92692578545517e-07,0.000474171585945036,0.000223859104204077,0.000611899468498104,0.00413765695486636,0.000166064069259888,0.00447924258899082,0.00435875411713617,0.00793432179944755,0.000168660678973079,0.0081653587783093,6.92070051778797e-05,0.000842380031389592,7.79209131439294e-05,7.32535363178871e-05
Ins4:U4:R1,0.00206849564287607,0.000164210944208454,0.00194644329512298,0.00302433747246059,0.000137321193811085,3.06165694237617e-05,8.91709448801599e-05,0.000187493023360657,0.00090197453720643,0.00482089687341394,0.0021758481276425,0.00281583236094943,0.000212349635016844,3.65867242213836e-05,0.00174705203134454,0.00151004352626861,0.00118455620866254,0.000382841892737536,0.00138909211101046,0.00394827678946731,0.000394451289600485,0.129782900040048,0.000226102481476795,0.00494376612826607,0.00248136022528964,0.00405267781355459,0.00141344752400046,0.00135872570158022,0.0013306185501902,0.00271221721629671,6.19213626245652e-05,0.000149986149810257
Ins4:U4:R2,0.000238760308419753,2.10570987157591e-05,0.000207716914298633,6.10552187511874e-05,2.10406758636919e-05,1.26307837514578e-05,1.19715838836972e-05,3.06580099563247e-05,0.000212813003773521,0.000430989375792552,0.000274721291876371,0.000154804698717689,0.000470338087278107,2.58561136045261e-06,4.85494061415645e-05,0.000197179424612906,0.000154401854800126,4.39038867818275e-07,0.00021931450707655,0.000111235198863356,4.48617553597011e-05,0.00415930382647209,8.60089269669374e-05,0.000749393691220863,0.000311693656305648,0.00138425226235869,5.88049875861717e-05,0.000138666280647511,0.000155660660531457,0.000409262348849235,7.24595389443004e-05,3.98214184080242e-05
Ins4:U4:R3,0.000201874632689666,2.6611123663131e-05,0.000165659951960601,0.000148666757924565,3.36467974907912e-05,4.05417028540498e-05,2.38785116861579e-05,1.36512359353539e-05,0.000181236557262119,6.32810829690165e-05,5.02096225850555e-06,7.14867809953241e-05,0.000150391589351032,3.14521615447884e-05,2.84266445095166e-05,0.000123081331449506,0.000145803482425752,2.92692578545517e-07,0.000139403860260079,2.40411497551923e-05,0.000295316122642683,0.000146332852054741,0.000204737169115546,0.000215772470516912,0.000228766824114984,0.000428762004452291,2.19941688206491e-05,0.000291123053073905,0.000101285039823094,0.000236611150749673,5.60341048915585e-05,0.000171572916809464
Ins4:U4:R4,0.000508382208045613,5.39107628156056e-05,0.000417102452398309,0.000265489013042698,8.62588421045364e-05,8.92036683611081e-05,8.77348992863793e-05,1.14261857225748e-05,0.00064995338343641,0.000363497924472554,1.25599575877786e-05,5.70619206044452e-05,8.23803246999247e-05,6.64409391288947e-05,0.000232261019517383,0.000203071835191172,0.00014280949101558,1.46346289272758e-07,0.000347201611840596,0.000101257789261281,0.000897963080604727,0.00016464293759832,0.0001482851613165,0.000428080122417529,0.000167325808574833,0.000352449668363998,2.78138869715989e-05,6.46053225723126e-05,5.82326990224171e-05,0.000378655121905382,7.77083469359119e-05,0.000595042563013664
T[Del(C):R1]A,0.00187789643203672,0.000554254968921616,0.000592825097510235,0.00133285277783089,0.000108210458109744,0.00016748207306305,0.000245485528648674,0.0196977895929878,0.00336834381154154,0.01026415817552,0.00728111594582331,0.0176997002528241,0.00189875449635267,0.000111142471981957,0.00156085397122076,0.0246655225157404,0.00745752780798882,0.00038391509885887,0.00813927901021094,0.00772675714084934,0.000933098039721393,0.00166224743142973,0.000431664111378056,0.00529564653844973,0.00278963288150293,0.00272592313712059,0.0111231385842524,0.00349125394854138,0.0003396892137108,0.00814372893458877,0.000215307786318752,7.63418356296435e-05
T[Del(C):R1]G,0.000540770717993229,0.000620025411041165,0.000103699237320973,7.83087896478641e-05,1.49498916177088e-05,4.86619655070583e-05,5.70811108769578e-05,0.00270539744930965,0.000386182176163071,0.00247026412703721,0.00117213144825682,0.00237882407650118,0.000173569557652529,2.14504388677415e-05,0.000306085369167243,0.000754444883776992,0.00170472243329516,0.000194591782636344,0.00207038487673794,0.0016317244116973,5.64573318302164e-05,0.000317121389299176,0.00013784984337159,0.00148963474470038,0.000658259413125589,0.00117442057954951,0.00106657549989399,0.000476269308238846,0.000167838007780113,0.00109840287524087,0.000108793338168431,2.22001398470307e-05
T[Del(C):R1]T,0.00137148138572743,0.00408737220248841,0.00120723785622663,0.00396790913301783,0.000492647020170834,0.000116670821070754,0.000522768237459164,0.0207018027936765,0.00259479619286798,0.023492273371399,0.0102709295915037,0.0108119257084076,0.00934605427680113,0.000322369021403419,0.0129348970227346,0.0629913009786357,0.0562642236854591,0.00018020106419119,0.00320329683514146,0.0171305872738627,0.00531255929162225,0.000331672310798053,0.00159342358254064,0.0109560743701618,0.00523491370192108,0.0199065323408121,0.0102585329381924,0.00697452586711278,0.00129348039613774,0.0181973691675018,0.00171029794518308,0.000151626757293011
T[Del(C):R2]A,0.00212999963257357,0.00490044588148337,0.000306346592285141,0.000879404534011736,9.92918837135152e-05,0.000302969913870507,0.000149998705517195,0.0335650490236066,0.00121343842442532,0.0071596686019908,0.00591882876792325,0.0231766247870547,0.00114321400113346,6.7275494255246e-05,0.00167032132268757,0.0270478127809744,0.00589220671075659,6.34167253515287e-07,0.00521901471059536,0.00474294364898497,0.00117244529754104,0.000911977421024662,0.000565114867557294,0.00342500446680512,0.00167914757576317,0.00327472905912253,0.00778020115723613,0.00118848742238996,0.000135934460011011,0.00583668632453949,0.000153502846882324,3.68749203460334e-05
T[Del(C):R2]G,0.000513302898734489,4.97165559596874e-05,0.000132295118491511,0.000113409460874834,2.06483710154783e-05,4.0843066598513e-05,2.36198873612116e-05,0.00534826067654571,0.000324973047160667,0.000941138698891716,0.000696592164167194,0.00234434766404048,7.31248362728293e-05,7.91662874508554e-05,0.000421419696973904,0.00259976863223233,0.00117137569103951,3.4147467496977e-07,0.00157773536324117,0.00211221685286536,7.20378536593311e-05,0.000127156891646933,0.000123633783823614,0.00091422707515882,0.00022518326715759,0.000335130170224333,0.000831979376873465,0.00060767808163674,0.000167461483468503,0.000471920731715688,2.9892968009467e-05,1.40201863576427e-05
T[Del(C):R2]T,0.00123260979799608,0.000995725363059668,0.000750990253711039,0.0028594146028264,0.000181347797708155,0.000125009655230736,0.000197827190874035,0.0234837477557162,0.00313764331937029,0.011810133447583,0.00923306950568113,0.0129327558678605,0.00414587124995568,0.000128452482315863,0.004315719015089,0.0321714801085353,0.0261871919433392,0.000185079273833615,0.00624865174275574,0.0113673965010076,0.00208088520759983,0.000319676776093609,0.000980548879467985,0.0060317513149574,0.00319474011427594,0.0191140124462115,0.00868282322093537,0.00290464842602535,0.000498582473210226,0.0068344514173673,0.000194819558558708,5.1874524638104e-05
