"","A[Ins(C):R0]A","A[Ins(C):R(9,)]A","A[Ins(C):R(9,)]G","A[Ins(C):R(9,)]T","A[Ins(C):R7]A","A[Ins(C):R7]G","A[Ins(C):R7]T","A[Ins(C):R8]A","A[Ins(C):R8]G","A[Ins(C):R8]T","G[Ins(C):R(9,)]A","G[Ins(C):R(9,)]G","G[Ins(C):R(9,)]T","G[Ins(C):R7]A","G[Ins(C):R7]G","G[Ins(C):R7]T","G[Ins(C):R8]A","G[Ins(C):R8]G","G[Ins(C):R8]T","T[Ins(C):R(9,)]A","T[Ins(C):R(9,)]G","T[Ins(C):R(9,)]T","T[Ins(C):R7]A","T[Ins(C):R7]G","T[Ins(C):R7]T","T[Ins(C):R8]A","T[Ins(C):R8]G","T[Ins(C):R8]T","A[Ins(C):R0]G","A[Ins(C):R1]A","A[Ins(C):R1]G","A[Ins(C):R1]T","A[Ins(C):R2]A","A[Ins(C):R2]G","A[Ins(C):R2]T","A[Ins(C):R3]A","A[Ins(C):R3]G","A[Ins(C):R3]T","G[Ins(C):R0]A","G[Ins(C):R0]G","G[Ins(C):R0]T","G[Ins(C):R1]A","G[Ins(C):R1]G","G[Ins(C):R1]T","G[Ins(C):R2]A","G[Ins(C):R2]G","G[Ins(C):R2]T","G[Ins(C):R3]A","G[Ins(C):R3]G","G[Ins(C):R3]T","T[Ins(C):R0]A","T[Ins(C):R0]G","T[Ins(C):R0]T","T[Ins(C):R1]A","T[Ins(C):R1]G","T[Ins(C):R1]T","T[Ins(C):R2]A","T[Ins(C):R2]G","T[Ins(C):R2]T","T[Ins(C):R3]A","T[Ins(C):R3]G","T[Ins(C):R3]T","A[Ins(C):R4]A","A[Ins(C):R4]G","A[Ins(C):R4]T","A[Ins(C):R5]A","A[Ins(C):R5]G","A[Ins(C):R5]T","A[Ins(C):R6]A","A[Ins(C):R6]G","A[Ins(C):R6]T","G[Ins(C):R4]A","G[Ins(C):R4]G","G[Ins(C):R4]T","G[Ins(C):R5]A","G[Ins(C):R5]G","G[Ins(C):R5]T","G[Ins(C):R6]A","G[Ins(C):R6]G","G[Ins(C):R6]T","T[Ins(C):R4]A","T[Ins(C):R4]G","T[Ins(C):R4]T","T[Ins(C):R5]A","T[Ins(C):R5]G","T[Ins(C):R5]T","T[Ins(C):R6]A","T[Ins(C):R6]G","T[Ins(C):R6]T","A[Ins(C):R0]T"
"G[Ins(C):R6]G",0.138795629314594,0.712888750654027,0.512787475044315,0.495888305691972,0.957004612497263,0.944789765058625,0.913591677285277,0.861307109097583,0.781510548504217,0.861233710927971,0.72301277201446,0.579116016019443,0.575763395110262,0.97366034982638,0.941851202757983,0.954147730741663,0.898930709574684,0.857421295270083,0.904607254914489,0.761447797683624,0.669592883763,0.64037473643794,0.958572168960298,0.941340623133005,0.909803352727497,0.873516905765842,0.814508936340451,0.887765158783957,0.177961600853094,0.346179554446622,0.129811004311677,0.197589932883194,0.335166540953896,0.294593530580772,0.314207566658854,0.73259161177519,0.509432754920152,0.734207684303589,0.061853410272293,0.535812329940069,0.375351072383422,0.163079290620952,0.124765809110413,0.165872855101685,0.231333282779198,0.286136494712627,0.29937747567171,0.677985406834567,0.60040710098462,0.682831571970811,0.555505434041392,0.373572942834935,0.71112103037521,0.405307473437405,0.222198172917579,0.60088097361817,0.434065318951188,0.534016247984676,0.529350192529394,0.72805512780148,0.635847624671975,0.7700060439427,0.749877603886032,0.84177433264777,0.676174428278299,0.725321920354395,0.856830325889084,0.7914015234147,0.893018921085568,0.875967319087736,0.830811001712769,0.746179304708864,0.876407579877724,0.673446049550138,0.804941526818941,0.904942232054739,0.947950583462401,0.898839544659275,1,0.91746674099554,0.727815762065896,0.857688578419925,0.670044421386338,0.739935335436723,0.818757491838099,0.795862179681247,0.822702883383202,0.876445703509937,0.813119075043767,0.0383967728865856
"G[Ins(C):R6]T",0.102733835897453,0.558042155273088,0.449856930140609,0.355528686284295,0.953695945215916,0.843668717005077,0.980873540927102,0.680878694813792,0.603321279123593,0.706884411059607,0.552893736871083,0.484780562114089,0.414526421346654,0.931656970331458,0.80674184183696,0.977518531967986,0.72488868185657,0.674226323376969,0.764952199981331,0.640219007350187,0.54560110623742,0.515856565584623,0.956951840586586,0.829981082545537,0.984613674444737,0.704490290220404,0.638922325986865,0.759087252233533,0.132983427056014,0.302575394666121,0.132388075551432,0.196968811613765,0.300684287060367,0.227430609975526,0.300853626183313,0.70109837665778,0.395814252769484,0.642855983741925,0.0483304678046122,0.421832026768766,0.345356743901591,0.149652090971199,0.118075362925836,0.160130743186603,0.220716098111245,0.265350703688792,0.298130831391174,0.581676753669908,0.430410426459914,0.585061217222476,0.512793138568036,0.329567555461422,0.565321592767077,0.426640504530685,0.228406815691145,0.659236422729204,0.44202470947284,0.552579373866722,0.55000549865763,0.74059081323542,0.523622740268852,0.763822042481886,0.930845828747347,0.733506456859962,0.890295021216002,0.921061161511596,0.95233349596792,0.955794538681477,0.983885807941251,0.976803180691137,0.973810717346591,0.929201972230534,0.907336484758491,0.889557772428625,0.961582899465568,0.957095433129424,0.984946017427595,0.990367214991294,0.91746674099554,1,0.91947273411082,0.955753093101717,0.887068951043741,0.928333256680118,0.958822339614726,0.957236101118831,0.969449615533862,0.980328113939893,0.966122201266446,0.0302512221427032
"T[Ins(C):R4]A",0.0472529830613833,0.324344617152506,0.319399286346375,0.146134656111514,0.828543858687075,0.635257958579731,0.916341705994986,0.417395103131413,0.367143970533383,0.467996616481294,0.312384510290294,0.333520685106416,0.214551313356862,0.756933288625645,0.554250164667099,0.862961683245253,0.457556567402399,0.417464704648129,0.525461403046198,0.411287067736534,0.336912836495479,0.320765660440464,0.820575352756311,0.600863315398044,0.925799403168397,0.437238130014473,0.373640338914855,0.525965405599995,0.0671835087567956,0.222778811814449,0.119223009111607,0.166258280486453,0.216209313753884,0.140729974999077,0.244839572160157,0.559795011856745,0.212264138952124,0.452145516114202,0.0296443006461647,0.271893850140949,0.231490042935442,0.120148183158724,0.100588176076372,0.137086140279021,0.187508348745644,0.205879651785282,0.251168543556391,0.405040947681137,0.207440601014616,0.392443129184815,0.388253076712904,0.253554019905259,0.338294195583073,0.382243680331054,0.209131140660096,0.63240458430731,0.379942002909764,0.497689216477847,0.451004663360124,0.620765269578841,0.329270447631168,0.597469805435898,0.997486725803763,0.525504450273058,0.995497308722848,0.998356669815709,0.92554403760665,0.989679599371502,0.928133252354905,0.951716399876932,0.974426225227143,0.99872388305154,0.819500207791042,0.995352810748634,0.985458218369848,0.873247935780119,0.875133545712527,0.9362029891023,0.727815762065896,0.91947273411082,1,0.929280288641035,0.995407000992679,0.998046867324643,0.97433003503254,0.990351791967827,0.980415931196226,0.952036254242449,0.982460387932227,0.0154368319549505
"T[Ins(C):R4]G",0.0948613203690152,0.51492660657916,0.410661961755362,0.316557993417802,0.91997299561471,0.793437222062667,0.953122483862921,0.628452904506432,0.559252214478951,0.661418997340019,0.499350678350694,0.464822197120404,0.371959243612026,0.883289728731061,0.739831731150412,0.938728431760275,0.663683955517092,0.622790450749262,0.716885695990157,0.584644287091446,0.499272167960629,0.489225521207759,0.915759342005977,0.769396282245218,0.960598624602325,0.649037111118625,0.569495890655594,0.712600129179547,0.138518708535272,0.304377395943867,0.153644679618967,0.205049881438082,0.313212145815456,0.254080622426168,0.308781553986655,0.698738304699546,0.430227347964561,0.638137940443454,0.0588219850752976,0.431292001958812,0.331249814361985,0.168499378677553,0.1499855357659,0.18290024470082,0.247095974968423,0.295729189789419,0.315220217105587,0.582987727733903,0.439430148246147,0.586636185956316,0.487157710593707,0.349177696944089,0.505282740772354,0.428622923445634,0.240840559436468,0.66872201069717,0.446818611625773,0.56685019868412,0.531663746685116,0.747651740387804,0.529779526688043,0.736112625817613,0.942267907470244,0.742525068526233,0.907399061515129,0.928799449493467,0.956420427965093,0.952343971668605,0.957304953749234,0.961539371498549,0.955428232814652,0.936434952825574,0.913295110406316,0.905309364721281,0.956760378355873,0.934343250233713,0.94120545845033,0.962754906265561,0.857688578419925,0.955753093101717,0.929280288641035,1,0.902547008599841,0.934592088019451,0.95880793960027,0.95177192621358,0.956488713142701,0.966685525177361,0.953124178479368,0.0297624178236415
"T[Ins(C):R4]T",0.0333363465484862,0.268679228276991,0.292972049585536,0.104341409798917,0.779685129236804,0.570007375844769,0.882349957466527,0.345432433861388,0.304648341248287,0.400453724798159,0.259029402895589,0.297313762199337,0.16659015238669,0.700524177181036,0.484308143495556,0.818856364548127,0.383890475649342,0.347509892017747,0.458426623128828,0.358878326015975,0.288421301760739,0.280974657613005,0.771674543289187,0.535795207675029,0.893267550886681,0.366739602284979,0.305619797935147,0.464226892899594,0.0503968087381457,0.198971021720887,0.112246527659144,0.156664578246107,0.193014189902434,0.114881575806918,0.225908298997836,0.514950902218237,0.165817007138491,0.399734008430971,0.0238329410539888,0.226417137596851,0.208169168917104,0.109754595794142,0.0923496137675672,0.127488829724648,0.173865371788531,0.183581750732432,0.235050906744143,0.354374501668277,0.147533959090842,0.341555825670674,0.355586613649514,0.229278606119797,0.274414640325442,0.364983521270321,0.198640359083739,0.613518509121148,0.360774306593013,0.475829591475623,0.428142169485054,0.584995468172982,0.277576951782181,0.558805126357819,0.990435216052202,0.463649696489513,0.999467703025799,0.995720445773184,0.902186689665421,0.978709061623989,0.898086335745318,0.925211623924421,0.95792608492734,0.992070459776016,0.782093098760837,0.999683465959476,0.972071882277585,0.836070531622414,0.83484101132756,0.907131363272944,0.670044421386338,0.887068951043741,0.995407000992679,0.902547008599841,1,0.993582880072621,0.957594195754006,0.978814204209645,0.964201908340345,0.925917968965139,0.968608928645237,0.0120081126505359
"T[Ins(C):R5]A",0.0519192589807332,0.343202040396722,0.33543758857942,0.164859449622874,0.837116269071368,0.646498990642031,0.923707474779973,0.431187484752492,0.382630586722183,0.4829733371936,0.332508830841899,0.347454233650422,0.227716500016332,0.768463220898239,0.568396021636706,0.871933898083223,0.471215975026843,0.43052194038495,0.539685486705652,0.432665471999456,0.351361963151949,0.343038309794211,0.830696069624485,0.614799525104295,0.933011938173343,0.454982462136957,0.390136623741993,0.543650544505393,0.073793495996682,0.230133655908706,0.123308163502362,0.172049475105032,0.227615726477239,0.150375790031367,0.251978588067316,0.576593527870126,0.231291479444965,0.471310190075303,0.0396332178332342,0.283831015773322,0.253858111670199,0.129028383998041,0.108738795107887,0.141458442163125,0.194414436910044,0.214860327959432,0.259389923940251,0.422559379087976,0.224546132805186,0.411461927670067,0.403157071685739,0.263871755909,0.35109290911896,0.389230574431573,0.214304080587438,0.640446115525786,0.390628776791693,0.508917532651219,0.468025350568631,0.640622563212934,0.349214467144247,0.622801325411012,0.997553820053901,0.539761496611309,0.994254709404044,0.998478573911188,0.932627997338845,0.992673981400693,0.936653396997942,0.956080447403971,0.980170092848426,0.997548478773677,0.829617856675563,0.993825419418532,0.989614906066215,0.880709777779488,0.885101299775268,0.944692116746531,0.739935335436723,0.928333256680118,0.998046867324643,0.934592088019451,0.993582880072621,1,0.978050168894601,0.993294947527995,0.984987201666009,0.957388994366714,0.987253227461083,0.0174302152196473
"T[Ins(C):R5]G",0.0752428141236393,0.451614040570229,0.396971854649006,0.25572126653685,0.898989310237515,0.744193333300644,0.957999893806577,0.556668198776502,0.495906276975947,0.5968332935815,0.440151207184483,0.425309727284962,0.319517316503195,0.845686376774333,0.677071297505932,0.922057560717197,0.591636492273496,0.549934676333938,0.649830878477305,0.535207505495109,0.450746391310065,0.429824654240204,0.894997905584363,0.714488618492592,0.963695353263736,0.576162295238144,0.507493568521105,0.652283968432557,0.108822838533632,0.266667222178688,0.134529417938512,0.185634660857837,0.270131291669177,0.197726197673223,0.280495546823487,0.652674496125695,0.330031237439437,0.573961095491102,0.0602478352122732,0.364596739594698,0.28940428395783,0.147168646918125,0.124605526450672,0.154932761403626,0.215663352814296,0.259487968890117,0.280318793773041,0.51390402658797,0.338692682581959,0.507644092888861,0.452059782769696,0.310310669184464,0.449085935527862,0.407535079676852,0.228075163750347,0.658540863333844,0.417305478735977,0.546655911270254,0.499877236373775,0.693864266894949,0.448768864285366,0.686347559617644,0.98035883993592,0.647976429178537,0.959985653584772,0.974485324752254,0.955371895829204,0.98324287443342,0.964342741699954,0.973823753935315,0.980425877001844,0.978440443126471,0.883974008672215,0.958854715938149,0.985930897008775,0.928004240611667,0.929139725035058,0.970034298279981,0.818757491838099,0.958822339614726,0.97433003503254,0.95880793960027,0.957594195754006,0.978050168894601,1,0.985880278266394,0.985822094557665,0.975992026711201,0.983983519380866,0.0226971752112388
"T[Ins(C):R5]T",0.0667403810801245,0.406557505394478,0.376556037091879,0.216047537090121,0.881483387472674,0.708686661127669,0.952395841595824,0.5048580471169,0.446729264086011,0.54901571343697,0.393965949163462,0.385113454110094,0.28254701457252,0.822668738496033,0.638745277027284,0.909378838203821,0.542475360622224,0.501131739499626,0.605773938450012,0.494821356086245,0.406923856487742,0.392692527855597,0.878036402082972,0.681587897780855,0.96031301737087,0.530091210477058,0.462079384779091,0.610849741999389,0.0936889587323525,0.253546235401864,0.126280569489385,0.182260400026309,0.250689499149385,0.169112872112901,0.270123189900008,0.623343923521505,0.274080330480092,0.527737477583028,0.0405546672259762,0.321504668858516,0.275803840031502,0.134219682035545,0.111122025696191,0.147390658573493,0.203489665602364,0.230859065800519,0.272818953092657,0.468711383122992,0.280651254662549,0.462312485222351,0.435350116215486,0.283023998959252,0.411922592192204,0.40567028542092,0.221141981783397,0.653743608240737,0.411641473348214,0.527666278979472,0.495120666118631,0.674561522369663,0.395277783257612,0.667248576062916,0.993273077136046,0.596073977940723,0.979991632078147,0.990963678201738,0.951451106045758,0.99530821019293,0.963519347044148,0.974436494619887,0.991230621300791,0.992674429202095,0.859302432146802,0.979542578280107,0.995053753059793,0.911102585411225,0.922825964169023,0.970734364709358,0.795862179681247,0.957236101118831,0.990351791967827,0.95177192621358,0.978814204209645,0.993294947527995,0.985880278266394,1,0.995292618837087,0.975873877973755,0.995094418703838,0.0214564822061533
"T[Ins(C):R6]A",0.077199826113246,0.454021150364103,0.4018704768479,0.254233635596916,0.907084865825335,0.748705399152355,0.968279517156727,0.554478710005807,0.490856356860607,0.596890195999065,0.434530054979205,0.415822277727374,0.313000986599939,0.854275314020438,0.681935958236148,0.929825332367082,0.587818367488197,0.545437413451891,0.64938222086063,0.541866153763916,0.441871760506593,0.431539706378458,0.905016654708687,0.723004040679675,0.973791849161078,0.581158883468889,0.514912771316045,0.655534355698255,0.10516365282912,0.266872774172904,0.127094057080817,0.186510111584602,0.2655388745886,0.179626652933222,0.280374445203301,0.656053571558157,0.300851936549124,0.563942709714305,0.0500437244390513,0.349377278459906,0.294544174408677,0.140963009047237,0.114276126449248,0.150687314571816,0.207703474926289,0.24067148726122,0.278638832123271,0.493788095003972,0.310489097635021,0.489476880940805,0.459198255993983,0.294454147826009,0.450157425162539,0.415482348797669,0.224990213505694,0.659414286011304,0.422589793563312,0.536349402574819,0.513933071979003,0.694845988213846,0.422076162447706,0.697178810905347,0.985520578251378,0.628704649444837,0.965789155217305,0.981067301006712,0.954818989167877,0.99086873990696,0.978469482585419,0.979868639280124,0.993303568651948,0.983557449275646,0.869756228878474,0.964974562902378,0.993220431662488,0.921668004893035,0.938056056317319,0.982106539400611,0.822702883383202,0.969449615533862,0.980415931196226,0.956488713142701,0.964201908340345,0.984987201666009,0.985822094557665,0.995292618837087,1,0.983032858354168,0.995413976897485,0.0237830929942685
"T[Ins(C):R6]G",0.0915777248773713,0.511820679536616,0.425680816571595,0.307119413494593,0.93958791760456,0.811127112289919,0.978621907338656,0.633943278150605,0.564878424854833,0.667834521069397,0.50416785117084,0.455599958267889,0.368713306619751,0.900792215149426,0.754336051056163,0.959716147374456,0.671239830819692,0.628525458794666,0.722699787142079,0.593938192250921,0.499908442467542,0.478182819706489,0.93728482653736,0.788451733202891,0.983581103529078,0.655149040518618,0.585710651711526,0.717485619537258,0.125101982006955,0.287261066453127,0.130010262570389,0.192975556661125,0.285838729194301,0.205879967844844,0.290348063999332,0.682789940254664,0.367051809445144,0.614270197208085,0.0560897658633118,0.401841147091267,0.303338969433108,0.149276092109185,0.115496373360433,0.158015533217908,0.216708570019894,0.260996061584549,0.286805395290923,0.549494157356107,0.385434718769576,0.550082568734336,0.484756997347529,0.316784541622332,0.51597901006996,0.418896291151303,0.227271186318423,0.663620900278587,0.430113132226276,0.550324836859006,0.518605518696708,0.717097529937128,0.492966541786354,0.720355992005985,0.961134681453386,0.705141519585281,0.929005263275442,0.950671252074028,0.962678012093518,0.973001256596135,0.980656712116248,0.984711225525652,0.980882319305532,0.958550876948314,0.900989424188383,0.92728027371017,0.977573158500997,0.946951675584094,0.961322582493916,0.986561538024776,0.876445703509937,0.980328113939893,0.952036254242449,0.966685525177361,0.925917968965139,0.957388994366714,0.975992026711201,0.975873877973755,0.983032858354168,1,0.97847483176049,0.028351818928424
"T[Ins(C):R6]T",0.0715175833881866,0.445256918983312,0.395673335801774,0.243204365999474,0.893993665701291,0.729761954173395,0.959207974460789,0.534312681736055,0.47816279702628,0.578388573278183,0.431950458794046,0.412483068949696,0.303682082088899,0.840297734066089,0.666440506601292,0.922539642791305,0.572615824683628,0.531352268724112,0.632855959902107,0.53251483205519,0.438374273098811,0.429583269541718,0.891038569717851,0.703937999946791,0.967254008517739,0.559695423566161,0.494300374128604,0.63831132628215,0.0979069555290881,0.261062047573966,0.127168957892309,0.184052973528099,0.259262763791151,0.178366368909497,0.273212143356612,0.632633037189264,0.287655851176409,0.544817826940662,0.0418445432949017,0.342824139159319,0.301346887184535,0.135595938691981,0.109912879587154,0.148407799533747,0.205025353465039,0.232444600295888,0.275102219968935,0.479492689930416,0.292433215095914,0.476123220368201,0.459985688471691,0.293258140249712,0.43288995504585,0.409066456809993,0.220144487343849,0.657808762992804,0.416876439348093,0.531339996280774,0.515167222106525,0.688094448839441,0.414792939589706,0.693669400103559,0.98625873094963,0.611770179670859,0.970204670033129,0.983931169565652,0.949748628366034,0.99331084049518,0.970285413844792,0.97632470556124,0.993787290442587,0.984734886663668,0.86518623411045,0.969333262289831,0.993416006630173,0.915736972997124,0.93366999577196,0.977356480232714,0.813119075043767,0.966122201266446,0.982460387932227,0.953124178479368,0.968608928645237,0.987253227461083,0.983983519380866,0.995094418703838,0.995413976897485,0.97847483176049,1,0.0228811888220227
"A[Ins(C):R0]T",0.894227916818579,0.0675031426981236,0.0306393841898667,0.0807493522404952,0.0416645781953205,0.0474959397909422,0.0327944766197898,0.0609153016543529,0.0528339824915425,0.0611893262536962,0.0568781548471594,0.0468656195946982,0.0851690046568998,0.0436589546164695,0.0480165461713933,0.0337114521082527,0.0539582782803541,0.0494431012752276,0.0500161717892262,0.0740257843600133,0.045279306191751,0.0520377244985587,0.0418688956229248,0.0506911663326672,0.0332665681012241,0.0546070084917638,0.0512496254251968,0.0565401762767632,0.680147662054486,0.306732409476917,0.187496409471329,0.276859437769689,0.122844970007573,0.05451002171403,0.101801608398,0.0791696561984466,0.0397443158300758,0.0651516806015561,0.0464847586085337,0.0436675866388914,0.173303461631215,0.0556921662435421,0.0165593784629277,0.0364046409511815,0.0180965959132418,0.0434890170293681,0.0215011799114734,0.040030150827178,0.0373515406663682,0.0307832731842544,0.205396593640004,0.0708244264413809,0.460499930278382,0.051831829063545,0.029476968993176,0.118230821446626,0.041990348381305,0.030154613447013,0.0671803346973397,0.0493329991805292,0.0376914364272302,0.0651574243053752,0.0187009693001984,0.0438783631951567,0.0123399394984607,0.0156452369932114,0.0231661386470762,0.0197795278236124,0.032745553957623,0.0282047744093873,0.0271910011454923,0.016171939485925,0.0307153817189037,0.0115691754916456,0.0231977675325728,0.0286250122634735,0.034141028079244,0.0309716969760226,0.0383967728865856,0.0302512221427032,0.0154368319549505,0.0297624178236415,0.0120081126505359,0.0174302152196473,0.0226971752112388,0.0214564822061533,0.0237830929942685,0.028351818928424,0.0228811888220227,1
