"","C[Del(T):R1]A","C[Del(T):R2]A","C[Del(T):R3]A","C[Del(T):R4]A","C[Del(T):R(9,)]C","C[Del(T):R8]C","G[Del(T):R(9,)]A","G[Del(T):R8]A","G[Del(T):R5]C","G[Del(T):R6]C","G[Del(T):R7]C","C[Del(T):R5]G","C[Del(T):R6]G","C[Del(T):R7]G","A[Del(T):R1]G","A[Del(T):R2]G","A[Del(T):R3]G","A[Del(T):R4]G","C[Del(T):R(9,)]G","C[Del(T):R8]G","A[Del(T):R1]A","A[Del(T):R2]A","A[Del(T):R3]A","A[Del(T):R4]A","G[Del(T):R(9,)]C","G[Del(T):R8]C","A[Del(T):R(9,)]A","A[Del(T):R8]A","A[Del(T):R(9,)]G","A[Del(T):R8]G","A[Del(T):R5]C","A[Del(T):R6]C","A[Del(T):R7]C","C[Del(T):R(9,)]A","C[Del(T):R8]A","G[Del(T):R(9,)]G","G[Del(T):R8]G","A[Del(T):R5]A","A[Del(T):R6]A","A[Del(T):R7]A","C[Del(T):R5]C","C[Del(T):R6]C","C[Del(T):R7]C","C[Del(T):R5]A","C[Del(T):R6]A","C[Del(T):R7]A","G[Del(T):R5]A","G[Del(T):R6]A","G[Del(T):R7]A","G[Del(T):R5]G","G[Del(T):R6]G","G[Del(T):R7]G","A[Del(T):R(9,)]C","A[Del(T):R8]C","C[Del(T):R1]C","C[Del(T):R2]C","C[Del(T):R3]C","C[Del(T):R4]C","G[Del(T):R1]A","G[Del(T):R2]A","G[Del(T):R3]A","G[Del(T):R4]A","G[Del(T):R1]C","G[Del(T):R2]C","G[Del(T):R3]C","G[Del(T):R4]C","A[Del(T):R1]C","A[Del(T):R2]C","A[Del(T):R3]C","A[Del(T):R4]C","A[Del(T):R5]G","A[Del(T):R6]G","A[Del(T):R7]G","C[Del(T):R1]G","C[Del(T):R2]G","C[Del(T):R3]G","C[Del(T):R4]G","G[Del(T):R1]G","G[Del(T):R2]G","G[Del(T):R3]G","G[Del(T):R4]G"
"A[Del(T):R2]C",0.404468965223344,0.381267210964427,0.61997510510065,0.55695445048317,0.578514724890186,0.585312533484755,0.574819677223555,0.581885146784526,0.564373279452187,0.571397134029074,0.582803187964484,0.537837406063585,0.539064280844255,0.536506421877453,0.681221279270092,0.734304976124111,0.559283491507582,0.554854503483741,0.555377147031163,0.538546178738034,0.681013098155781,0.400521740457938,0.668593740479467,0.449834539886707,0.577090357798707,0.586835735273626,0.558111283556878,0.55668477582648,0.554096394444031,0.546694122777908,0.591049306726302,0.586522157096501,0.59074608649955,0.560290700439253,0.552465905781384,0.572233889006046,0.574145956116758,0.465808709848547,0.531728494205349,0.550910644900827,0.564138775420304,0.578015349568456,0.578867207172327,0.543207635920457,0.533021035478905,0.551428337804633,0.516705302393488,0.559811784701212,0.58061963721318,0.571310026191114,0.545600725093529,0.574876781966446,0.572856475722924,0.591690661174773,0.665201215010642,0.57685768452725,0.699267662563412,0.57559385124392,0.348250527178646,0.210732331912462,0.507048120054395,0.469856935121452,0.509360109952689,0.58679682054291,0.389349957265934,0.529283178839442,0.749903784881191,1,0.521958224107812,0.622160208250866,0.549550144690575,0.541298992928869,0.544516957397334,0.485701205751261,0.348490743145146,0.498725203988209,0.554551408077143,0.501284015746877,0.501182962647448,0.556695235325784,0.485326012989533
"A[Del(T):R3]C",0.205675460899411,0.211617501076501,0.511445009679035,0.581791043463303,0.346660662885064,0.385576794161509,0.345610967585071,0.400575289420844,0.480245246873894,0.471059108085099,0.421971335244096,0.397837144269035,0.448056506881629,0.396387228877879,0.333240308408317,0.465034326827819,0.927464450359029,0.798707169223322,0.336901057764075,0.353005371673069,0.364534338295351,0.202883308064828,0.853449602668807,0.83380509693375,0.342614437990698,0.396935564859854,0.349386614544045,0.423498406922804,0.33803000581864,0.383676548081831,0.585234397455747,0.540787760580127,0.471514931522655,0.342316878457357,0.376399557317198,0.341241207448694,0.382485016786307,0.700999199752456,0.562884020617386,0.463366003421758,0.421381218432923,0.467366094672213,0.418054779607574,0.475881746950276,0.471925443224138,0.420742197687213,0.55845875668513,0.488544244429726,0.427849944567981,0.515878890230792,0.501393303238883,0.439765129720312,0.347339636954404,0.41054284179874,0.378284238622251,0.412225288400179,0.536316148204312,0.485770516053512,0.176087644658936,0.0890930972986317,0.809621507262863,0.621414428429624,0.266188279438369,0.367810530918438,0.485601573486075,0.573726962621647,0.392209484721534,0.521958224107812,1,0.838626733395212,0.540847628848944,0.511875800046766,0.473569101847142,0.235867806653394,0.256818084228729,0.382919956628816,0.476020126639376,0.284567089257533,0.300720681510596,0.67027207016181,0.490980328107632
"A[Del(T):R4]C",0.259767603413585,0.263182717607865,0.645244104973198,0.880529553752885,0.685780286876016,0.727803931456748,0.679988848664262,0.751063132839098,0.757844733069261,0.774716635032624,0.75278253686771,0.768549695740996,0.807143593940644,0.767366300468838,0.444989369895052,0.619973754352212,0.88195801681418,0.961748390352867,0.68904117864574,0.726968814494639,0.608704268877896,0.295908843068516,0.933332997333185,0.923905226673171,0.671606984659345,0.735003098231972,0.700381227174144,0.785472903210811,0.687290901630961,0.752334752193563,0.89131396250636,0.85387847041603,0.800701001672623,0.691382443114107,0.744408616679528,0.676982349886332,0.740303526893527,0.922831259636889,0.882896218249413,0.818887207244585,0.784667296419929,0.78386881296987,0.736815793362963,0.828603117844744,0.825311048449982,0.783450457640726,0.790657342926174,0.79352585226265,0.766355814826206,0.838387294628767,0.767744374020357,0.77255968114115,0.691546336139797,0.752182012997331,0.615823171905493,0.505499818673551,0.713518880973394,0.826047887485467,0.218907180831953,0.091928786173942,0.849362080249184,0.785120637367407,0.289874925415201,0.424731359789885,0.544689620255476,0.795935343587712,0.495557320033523,0.622160208250866,0.838626733395212,1,0.867975864851856,0.850808171940201,0.824764160575214,0.278782304834257,0.304455369272046,0.453148631664891,0.8065870405585,0.508771989095721,0.391841842702996,0.781149408296795,0.67597377028937
"A[Del(T):R5]G",0.27785097065038,0.273688540788742,0.652552761755201,0.971667019254408,0.871724768399834,0.892038983253458,0.859840036691185,0.920440262819371,0.81537779077628,0.859677892318586,0.884994958453938,0.97313895397327,0.987125824701541,0.973872642550633,0.491285629373893,0.629633500497894,0.684208872407603,0.889637812918132,0.898316531075811,0.951779400338011,0.689810041423875,0.305660524757259,0.822222511734999,0.772657307980354,0.847754853405496,0.88766047772781,0.90066287678074,0.968410018132971,0.893528898423009,0.960667020781079,0.968012323553261,0.946179752661266,0.92535411465311,0.894877049448439,0.955642114278838,0.862733469136876,0.927711430663221,0.912477846244169,0.988640040074527,0.984220079334011,0.959165253208228,0.887593196439058,0.860079235900036,0.989225107516318,0.988828204507591,0.973892268216112,0.782767240408127,0.875207093590601,0.90729503774716,0.94226991833679,0.809264196629416,0.906490792835832,0.882954093884496,0.907766340677541,0.728275566708513,0.511969368338168,0.7550774667663,0.97436099098819,0.243518661154288,0.0805108733755418,0.679760378276934,0.705958773196301,0.270720033241997,0.397678246148382,0.420792822567726,0.782720764595084,0.424617235900381,0.549550144690575,0.540847628848944,0.867975864851856,1,0.99299064674303,0.989148998000693,0.294700784709473,0.307105547743626,0.452575209081166,0.959226506330132,0.632042053930703,0.406323196142741,0.69506856783264,0.647126842829825
"A[Del(T):R6]G",0.272066524249914,0.266354965905009,0.640348832120875,0.964068476712466,0.884310149193508,0.909266387462562,0.8725911662665,0.934195385075011,0.828993690715485,0.877075869677593,0.906123829201487,0.969805103091442,0.988889344431807,0.977647941938078,0.490094960525307,0.616488608571238,0.652848290146104,0.868950774899041,0.905959180590106,0.956836406494146,0.689283890558378,0.302704112532407,0.802275348835319,0.752509240990073,0.8627569083109,0.907270824354974,0.908815758573282,0.973915913667741,0.901952872180732,0.966139855876829,0.970776609365071,0.961727289935459,0.943355481292413,0.903316370490014,0.962023115948542,0.875796612774795,0.94033986569124,0.905593159962233,0.989556715576694,0.989414640838942,0.959129085025834,0.901474270831565,0.879757855104803,0.986728708499473,0.988354481396936,0.9802337973988,0.794261089337307,0.888233078130702,0.923504312369072,0.947253028140886,0.825137788176851,0.92308382833282,0.895780871794406,0.926494114733022,0.734899322464606,0.502300428191476,0.75215170218985,0.96999051327238,0.232131006180722,0.080483525418148,0.669575059857905,0.714875974651421,0.267171660462611,0.4003143081925,0.432712743246713,0.791375228021278,0.40873704722962,0.541298992928869,0.511875800046766,0.850808171940201,0.99299064674303,1,0.995231269623724,0.290893435310777,0.295935479363654,0.43396926833639,0.948601053466569,0.632741051062707,0.403015953944272,0.693018842821442,0.659832106319365
"A[Del(T):R7]G",0.272374127319588,0.266018262984572,0.634106718935898,0.95616646810444,0.911352565299753,0.928977520983783,0.899468161307674,0.952718008926442,0.830832694662874,0.879847654792015,0.916552283873539,0.978579693917779,0.993414162926226,0.990054158730236,0.499115493943734,0.619938810420463,0.618032959088944,0.838982371753439,0.931825577613703,0.976823504487407,0.704560557908227,0.307095375210565,0.785573655874669,0.710588223068872,0.889467547748055,0.924169452615786,0.934658288426931,0.988810549790613,0.928317462730708,0.983672493835419,0.965948992862047,0.958535350780442,0.95020818912204,0.929165709120695,0.980175265178931,0.902668691189423,0.960083824957277,0.876908011820081,0.982974993132438,0.996911158333785,0.969819986758778,0.907458210534136,0.89168602501624,0.988346540291746,0.992850799716711,0.991734733402403,0.781461165111343,0.889614569628925,0.93514149190597,0.945324235398222,0.82164433896806,0.93249443904918,0.921709409566392,0.942603759345232,0.750806679267357,0.50178455517474,0.752062991946292,0.97509773760202,0.228531580370044,0.0806382329967432,0.635361917551216,0.689533160082929,0.268428648693916,0.402230745741013,0.415393928547072,0.779250831988667,0.410287426350862,0.544516957397334,0.473569101847142,0.824764160575214,0.989148998000693,0.995231269623724,1,0.293147107600677,0.291152695843498,0.426017261644394,0.949661166840296,0.644816658264661,0.407225450812224,0.675316196828704,0.650677916276181
"C[Del(T):R1]G",0.780203335923877,0.662946135232193,0.64267216302376,0.374096400967422,0.31705784360065,0.310245010600817,0.314850548493874,0.309176315320348,0.290355590763819,0.295042614389812,0.307464341146178,0.319198742021669,0.302594352799487,0.292505838294373,0.680291411183015,0.663547925389479,0.348398551378086,0.320238122455381,0.309520457122948,0.295791914295035,0.618096540342561,0.252461067489511,0.370491039341617,0.209944096536195,0.315368575774351,0.310120225488508,0.310193142651059,0.300794496397217,0.308866289519902,0.299065682836868,0.306091110645441,0.304755958294612,0.309675932506111,0.311313197546466,0.300086911834686,0.314292587430648,0.309343001398398,0.236974707590559,0.279964479287763,0.296169613817468,0.316702996016353,0.308396975038548,0.301833660842972,0.314368499315708,0.292166374853745,0.297500735909937,0.257856651669041,0.287339121625674,0.304981665766375,0.307387457116635,0.27950502973,0.301620184325453,0.315465778205957,0.313367092120859,0.595810348209259,0.736319879559486,0.596878770786137,0.364137263753607,0.616962150794935,0.199706297716596,0.334848637897735,0.241528346296441,0.572235461858735,0.482987677093758,0.200117842341976,0.278457774735043,0.52562167829271,0.485701205751261,0.235867806653394,0.278782304834257,0.294700784709473,0.290893435310777,0.293147107600677,1,0.750274630963827,0.706140400388861,0.423824423813685,0.440187802301596,0.681225445854684,0.388020046128289,0.265809362527566
"C[Del(T):R2]G",0.818977915935939,0.727345172566214,0.670878899478835,0.403840825329896,0.266857881815441,0.272010786061407,0.264991535763541,0.280727322069435,0.267859938049557,0.275307972203475,0.2750706700611,0.32584006672834,0.306709369409031,0.28568263562614,0.577814147306392,0.671057105075672,0.391820960382569,0.372736543848114,0.269171778264517,0.277252596120537,0.607487919419895,0.14943770643326,0.369479269832029,0.257709664856033,0.261307752752075,0.272896862825535,0.27135425005037,0.286852193251265,0.267313477819265,0.279463858072891,0.305970235408334,0.292196218699276,0.283812947133993,0.270455559380873,0.281216711276073,0.263660346857276,0.27767195732882,0.27366084427177,0.2932116220027,0.292228243715573,0.312441999393706,0.286769937122213,0.267134154542842,0.326741856139514,0.299928165630083,0.28891801901193,0.252289282813237,0.275551644190468,0.280362012546323,0.302212824731642,0.258715404051232,0.277135356362239,0.267595478297878,0.275765761567081,0.512867487278937,0.806229629050422,0.579751283952353,0.376027198918248,0.63237523767143,0.0987338941603637,0.355620720216215,0.243611917706544,0.465766644282804,0.388670071373325,0.178922362823853,0.272233464695357,0.410394876743441,0.348490743145146,0.256818084228729,0.304455369272046,0.307105547743626,0.295935479363654,0.291152695843498,0.750274630963827,1,0.802838505980155,0.467267155005802,0.400594295447281,0.716668519909109,0.408911443078631,0.248329428490995
"C[Del(T):R3]G",0.711805167161733,0.637756345107285,0.759825383884148,0.536917743258882,0.380359307981364,0.380824245517512,0.37887854900882,0.398399793602341,0.375732138119727,0.386428176246856,0.385607904875848,0.461105622092803,0.441761975196239,0.415812385724057,0.639490423673225,0.718900632715043,0.522000115268292,0.51391450427624,0.389615354371055,0.404588212421929,0.633909170359291,0.215316167659046,0.50718846644321,0.386327463813277,0.372904517087335,0.384513879388093,0.39338186686109,0.41925083402536,0.387596876592425,0.410642233292756,0.447144637534628,0.419683528071574,0.403201368532728,0.391126546074269,0.407694000455636,0.377174879300054,0.397563870353444,0.411354082775686,0.434316405674495,0.427140215353938,0.448726746763575,0.39942612580318,0.371060100643627,0.465470617339149,0.437107867031667,0.417751438865367,0.358464693793643,0.388182112911488,0.396028431647146,0.434367644808048,0.366792759151497,0.39243744591791,0.384515850334781,0.390746435764404,0.60404385696546,0.809069208549345,0.703156855766202,0.51695121329289,0.602676707453496,0.131935700514259,0.456710077742136,0.341991748429775,0.523616912917172,0.527071333350129,0.240380002160055,0.384125959866447,0.513112952426719,0.498725203988209,0.382919956628816,0.453148631664891,0.452575209081166,0.43396926833639,0.426017261644394,0.706140400388861,0.802838505980155,1,0.595603009387276,0.488046801873039,0.720290982747294,0.512849702173406,0.334531287111526
"C[Del(T):R4]G",0.423997623912392,0.398682212616214,0.745887414668813,0.962884784075095,0.851478912193407,0.864401099973396,0.840235561404314,0.894587155137145,0.786925545139713,0.827777759573479,0.857024095524461,0.967122649806668,0.95961722973639,0.94632758623115,0.565788682594954,0.705045775808558,0.645857405130976,0.842905990047964,0.879519301114417,0.928301266846303,0.750472919303044,0.304942744028349,0.778241878752091,0.689856595221989,0.826673106254318,0.860553641822316,0.879025462966161,0.936147468405759,0.872289665759876,0.932846529081101,0.931627337865181,0.901361203835727,0.88981533520891,0.874676030856131,0.927613619734273,0.84224330570264,0.902375409781669,0.840500807078731,0.93850123076944,0.948342753702696,0.951557223122344,0.857964258814156,0.830685084022931,0.970516288593816,0.958520336331544,0.941977957530167,0.733882085787379,0.839253802166336,0.879760581849484,0.909662722099219,0.769884468096507,0.874283832247801,0.860022957222471,0.877128747281078,0.769714018338384,0.635047784201274,0.809585726140051,0.975312583309448,0.362883122863593,0.0923530927056607,0.638275782370918,0.649063265393177,0.344947016585436,0.442538927975458,0.385401220325899,0.742187443687686,0.47085939634274,0.554551408077143,0.476020126639376,0.8065870405585,0.959226506330132,0.948601053466569,0.949661166840296,0.423824423813685,0.467267155005802,0.595603009387276,1,0.670677932944906,0.522496091301357,0.684811171749124,0.619191102435407
"G[Del(T):R1]G",0.433170089059448,0.391817286744938,0.586859665340918,0.632018612378892,0.677213654095159,0.644137604969802,0.671341331310708,0.652792176971723,0.553218178022962,0.577257387006078,0.621631372778673,0.656753893101551,0.643191250682772,0.650313183768315,0.561927395583056,0.596500295283561,0.407690631149538,0.527867086697935,0.679177664203253,0.664172669276951,0.691969415334735,0.289062456802893,0.556576977579927,0.397274388977721,0.66984593964991,0.639415329075214,0.68197777055003,0.65889772780331,0.68535309031195,0.669351902802977,0.623153141869946,0.62281061177778,0.635627846561008,0.680752396297194,0.665145303503632,0.677222747640249,0.667356620039512,0.506484605234283,0.607386572077263,0.645745007130144,0.649766448560386,0.603096786510392,0.608045678103752,0.643272337762399,0.634257229510119,0.653280581464528,0.490912714551103,0.574315239226578,0.627526633969321,0.617487107300814,0.538718908861347,0.623583222819677,0.682060162577679,0.650419697776951,0.702790106187859,0.533469391166433,0.634657161469655,0.663197892013675,0.635700801241362,0.130081755817021,0.407174822613848,0.418421078502995,0.397661780130042,0.424639378287191,0.282278857022163,0.499058446955748,0.481814205471622,0.501284015746877,0.284567089257533,0.508771989095721,0.632042053930703,0.632741051062707,0.644816658264661,0.440187802301596,0.400594295447281,0.488046801873039,0.670677932944906,1,0.490768149061699,0.475404985363938,0.44149494498973
"G[Del(T):R2]G",0.676373511263417,0.623953005568638,0.658808146027487,0.469657949122517,0.45211459859249,0.475314430240803,0.450670112547963,0.468313932482933,0.497529369080747,0.492709366337046,0.484637979983419,0.428693769958927,0.412138736668262,0.403813714951627,0.617847326663703,0.66778165293473,0.390725408538178,0.410943512232426,0.419730811204126,0.404722744788828,0.650098666422187,0.251386813303747,0.439870893697252,0.284719570878448,0.456249041687335,0.480269420776981,0.424220681509157,0.416818884711107,0.420061113004181,0.409033914426435,0.453944860352577,0.462719956483555,0.473649665420083,0.423545781733886,0.412516639878646,0.446483274870283,0.456465907920652,0.335494310672552,0.392343492398118,0.410270775859352,0.45520448673076,0.492349638722045,0.488213863946662,0.421751667350827,0.404404496609491,0.409710531948762,0.465474886940018,0.482849180992586,0.480505171345473,0.478375954625902,0.485796340655061,0.478651527742231,0.445058629043184,0.473054741231049,0.673943804154387,0.754669789632058,0.672431409503967,0.486687357080602,0.541469267021825,0.241627960920534,0.469213590380399,0.4389937051577,0.622054901273643,0.674158521098648,0.413726771745554,0.486918020516526,0.525762013705307,0.501182962647448,0.300720681510596,0.391841842702996,0.406323196142741,0.403015953944272,0.407225450812224,0.681225445854684,0.716668519909109,0.720290982747294,0.522496091301357,0.490768149061699,1,0.579146625535533,0.488711519343133
"G[Del(T):R3]G",0.35222408056587,0.346884012325476,0.627251309504882,0.740362627017951,0.642265940723541,0.742973888536017,0.641058969561679,0.733930100049311,0.882837325418371,0.855686981057721,0.795848143573573,0.63266702994748,0.658749094625735,0.6276803039611,0.490136028888133,0.552712631144462,0.687881550772942,0.75067296031102,0.58627862758928,0.596655170763751,0.553322570592413,0.235659816885747,0.716177173669514,0.702858948443721,0.650632377955799,0.76391226727904,0.591583322161425,0.640145786229649,0.582290212641359,0.615596251857709,0.793743413211527,0.804927897793872,0.787150954437314,0.585833376439789,0.610130869815928,0.634466311736207,0.703050803493508,0.728160683845008,0.705736214784436,0.661357877576352,0.710416481106632,0.834664278438784,0.810758752762591,0.675872917843361,0.666546580858599,0.632388395428179,0.919587095300641,0.860188480272258,0.789580168829559,0.831716900670875,0.896940244861203,0.805104472316549,0.627606854179695,0.743893802527451,0.627349780069677,0.601782956840287,0.752696124915638,0.722985312984188,0.273367256710125,0.136084684836923,0.90117385519233,0.928731696512069,0.398811929931315,0.638753816558958,0.861367091339284,0.929574942328912,0.432737108806947,0.556695235325784,0.67027207016181,0.781149408296795,0.69506856783264,0.693018842821442,0.675316196828704,0.388020046128289,0.408911443078631,0.512849702173406,0.684811171749124,0.475404985363938,0.579146625535533,1,0.912217338205634
"G[Del(T):R4]G",0.230283540503412,0.230893596273115,0.480675085526676,0.660997415257268,0.66302863166322,0.790540427116693,0.660188766745966,0.765687377644809,0.940573468843322,0.910313794513326,0.849621936391699,0.616569275002663,0.635412189722446,0.622246855167779,0.401844503970742,0.43367975319142,0.481187574537142,0.606629587570173,0.592456814170182,0.601113498848435,0.483401512928458,0.200670744923459,0.570121211966044,0.553208101581623,0.67593659883132,0.812696809412123,0.593281146044483,0.626540349568007,0.587995640212777,0.614488540851118,0.775125019599105,0.812492801972654,0.817193565497628,0.588734055909943,0.607432426732908,0.655929524600594,0.735722664601221,0.629708233061686,0.655209433461015,0.637981692952242,0.721516835220594,0.887537463628385,0.878504923106005,0.641523591829193,0.641200747075702,0.620768579881625,0.963044107379376,0.904667318342686,0.832269312147729,0.844945117821492,0.956650022093992,0.851728118934752,0.646032409615957,0.782805730791698,0.569432443108191,0.45958377728508,0.65771759755857,0.694894498806612,0.181195616360491,0.10837995860835,0.785885730994149,0.956516422403002,0.325447506423459,0.592299113336945,0.950445020195286,0.968025728576504,0.355380464558865,0.485326012989533,0.490980328107632,0.67597377028937,0.647126842829825,0.659832106319365,0.650677916276181,0.265809362527566,0.248329428490995,0.334531287111526,0.619191102435407,0.44149494498973,0.488711519343133,0.912217338205634,1
