"","A[Ins(T):R0]G","A[Ins(T):R1]G","A[Ins(T):R2]G","A[Ins(T):R3]G","A[Ins(T):R4]G","C[Ins(T):R5]G","C[Ins(T):R6]G","C[Ins(T):R7]G","A[Ins(T):R(9,)]C","A[Ins(T):R8]C","A[Ins(T):R5]C","A[Ins(T):R6]C","A[Ins(T):R7]C","G[Ins(T):R(9,)]C","G[Ins(T):R8]C","A[Ins(T):R5]A","A[Ins(T):R6]A","A[Ins(T):R7]A","A[Ins(T):R5]G","A[Ins(T):R6]G","A[Ins(T):R7]G","G[Ins(T):R5]G","G[Ins(T):R6]G","G[Ins(T):R7]G","A[Ins(T):R(9,)]G","A[Ins(T):R8]G","C[Ins(T):R5]A","C[Ins(T):R6]A","C[Ins(T):R7]A","C[Ins(T):R(9,)]C","C[Ins(T):R8]C","G[Ins(T):R5]C","G[Ins(T):R6]C","G[Ins(T):R7]C","C[Ins(T):R(9,)]A","C[Ins(T):R8]A","C[Ins(T):R5]C","C[Ins(T):R6]C","C[Ins(T):R7]C","A[Ins(T):R(9,)]A","A[Ins(T):R8]A","G[Ins(T):R0]G","G[Ins(T):R1]G","G[Ins(T):R2]G","G[Ins(T):R3]G","G[Ins(T):R4]G","A[Ins(T):R0]A","A[Ins(T):R1]A","A[Ins(T):R2]A","A[Ins(T):R3]A","A[Ins(T):R4]A","C[Ins(T):R0]C","C[Ins(T):R1]C","C[Ins(T):R2]C","C[Ins(T):R3]C","C[Ins(T):R4]C","C[Ins(T):R(9,)]G","C[Ins(T):R8]G","G[Ins(T):R(9,)]A","G[Ins(T):R8]A","G[Ins(T):R0]A","G[Ins(T):R1]A","G[Ins(T):R2]A","G[Ins(T):R3]A","G[Ins(T):R4]A","G[Ins(T):R5]A","G[Ins(T):R6]A","G[Ins(T):R7]A","G[Ins(T):R(9,)]G","G[Ins(T):R8]G","C[Ins(T):R0]G","C[Ins(T):R1]G","C[Ins(T):R2]G","C[Ins(T):R3]G","C[Ins(T):R4]G","A[Ins(T):R0]C","A[Ins(T):R1]C","A[Ins(T):R2]C","A[Ins(T):R3]C","A[Ins(T):R4]C","C[Ins(T):R0]A","C[Ins(T):R1]A","C[Ins(T):R2]A","C[Ins(T):R3]A","C[Ins(T):R4]A","G[Ins(T):R0]C","G[Ins(T):R1]C","G[Ins(T):R2]C","G[Ins(T):R3]C","G[Ins(T):R4]C"
"A[Ins(T):R3]C",0.441090117282689,0.449718858718741,0.593853123769936,0.636469532587057,0.704805099429933,0.571800383836322,0.738219785013603,0.667684003620615,0.630669568242167,0.688843518704415,0.620009162350117,0.661201521128542,0.690062967780134,0.660499620262301,0.737641190108116,0.56138078273042,0.594189720339954,0.689355740034702,0.634791131302894,0.711863940411935,0.72591275458878,0.668865337671384,0.748783373438508,0.750494860778635,0.656520009733917,0.736112567212906,0.463812676871841,0.619161949085792,0.643716002106757,0.589086988361373,0.672114700777631,0.553037092723986,0.684632743691912,0.741383410599228,0.637348811415094,0.71291211417973,0.499710839705744,0.700997809330546,0.59450796541372,0.637557222163365,0.721707712400583,0.589519084934516,0.346798186690187,0.538172485973605,0.57095825065868,0.61057171692323,0.698557038118137,0.630921864031362,0.794385047573918,0.826181086035898,0.558061865897075,0.565391884144179,0.704514532400315,0.872112684982843,0.833133297103631,0.443719059373428,0.645476880354353,0.722329032652119,0.697414860187583,0.736966155015609,0.173172904112166,0.299837994136511,0.525249161765571,0.637752825546726,0.465622651730628,0.581893555125309,0.64363361900166,0.721913395489865,0.705120936967895,0.749598237979355,0.457651844481208,0.214472605482374,0.737591758852568,0.763572830590576,0.564566236746755,0.443118392270109,0.568871831940108,0.827326947300976,1,0.332213124651702,0.396559188891903,0.454312302852033,0.827934459615343,0.789281822526697,0.482678728709621,0.251651250315906,0.423965144223835,0.575691961269501,0.767248653447612,0.334896368470831
"A[Ins(T):R4]C",0.193951395684328,0.111628340016682,0.170691302259613,0.206209140673081,0.739633905647819,0.492016082632328,0.632528238453475,0.812039104116897,0.620229418097702,0.706655656594194,0.518028568053827,0.439249455803024,0.724876982019291,0.45861453636163,0.491059167522403,0.67933229902567,0.501781014261501,0.638039905667101,0.568762219350189,0.569390971858337,0.675888821663793,0.51193634592012,0.386442134507455,0.547685055827443,0.65379286886986,0.596499478135966,0.473018119633183,0.742879939777668,0.812689528196873,0.596267661711317,0.613489358717103,0.627893486758073,0.340108455016811,0.500085364174592,0.64468570626865,0.609422201327623,0.524892877793603,0.65639530057699,0.883106986828673,0.678443587273593,0.589445085179224,0.322768175348528,0.12483445603969,0.166018424015892,0.173064528380092,0.87553383375058,0.376019706966514,0.360791995742968,0.45792599211919,0.490909981048666,0.895205445908619,0.343959473991244,0.374130221823354,0.2664651524436,0.273035223791217,0.880643373247411,0.658270254658342,0.574813070186602,0.48845451565366,0.469509164733604,0.107249796002686,0.0954758617409816,0.247528415491239,0.246948598165866,0.965484725449084,0.547587413029947,0.427815398136235,0.575368319380412,0.496973970559273,0.440873375289697,0.246144752246569,0.04875626872426,0.211340464659224,0.247706871572977,0.542417994456686,0.246326964892544,0.198699436852216,0.275782752526453,0.332213124651702,1,0.219191380826728,0.681130954657464,0.280966336203054,0.356242344862729,0.521322526872518,0.146231939834502,0.101425841966895,0.181164233483735,0.257987649706455,0.993041423865156
"C[Ins(T):R0]A",0.33703781516908,0.617077370588434,0.668705145457045,0.664658003264557,0.420661976977035,0.34114685667689,0.387262566683079,0.360932124105052,0.394824486402309,0.38257688763957,0.346618523237162,0.357564089679577,0.376141403655461,0.400644938815669,0.392305863689453,0.333874133051632,0.341455399109428,0.380047303810937,0.366409693733153,0.385652094291093,0.386264348123243,0.389685818946668,0.384641319504221,0.386539371848053,0.404320762706024,0.393737556504003,0.287973443400013,0.354172703358635,0.35906515678492,0.379150050682545,0.381288452666162,0.333329103980735,0.36098089166382,0.387166775338682,0.405611653113603,0.393994511318826,0.305894322432887,0.378233482924063,0.340929297038178,0.398497281995473,0.394330349022262,0.714392409155896,0.622314961065001,0.672312831781097,0.681400106425705,0.387672001364572,0.489996635343184,0.41103475933696,0.430544611377513,0.443082898359384,0.328326584522066,0.622408212792506,0.530464547253921,0.382661700259622,0.414604724359384,0.290340274222655,0.399454858952883,0.387810528192139,0.41475842748373,0.393070804156103,0.445124833269104,0.315087647079182,0.364292998847414,0.389083579370211,0.288788235855139,0.338920707932811,0.353012108561719,0.382547834084882,0.41065520065398,0.390020667682879,0.673133984529948,0.648132134206197,0.533867312841952,0.608868913615286,0.345834702252431,0.66924787118686,0.320806260314967,0.365466887938019,0.396559188891903,0.219191380826728,1,0.451463919887147,0.385113270416708,0.418078464780938,0.290623972033758,0.579947882378525,0.251556661867453,0.32387203431318,0.389958330497235,0.224179339233208
"C[Ins(T):R1]A",0.261352989059981,0.505608779352454,0.465561228518729,0.482290818249826,0.612520314357134,0.422185390935653,0.506261797451517,0.603651873388635,0.501116468886924,0.54446782908104,0.430981519784387,0.381880049468691,0.556226538431242,0.403141226419054,0.412131486337078,0.524209269721906,0.41510198680907,0.501275378659702,0.474489676337221,0.466226623599326,0.525156532109538,0.445328063839979,0.349196015391795,0.444893168120317,0.522561821891957,0.478734752865997,0.388938772902624,0.565915372747046,0.601938057073617,0.484362517661297,0.489479824758144,0.495563617552119,0.318893713764463,0.419691556522919,0.51606598411326,0.487609916418718,0.427993334244026,0.520671888975014,0.643589417941736,0.535591309349899,0.474201104743332,0.490941310881522,0.446636718480078,0.444556666231931,0.45230305370136,0.668029008940065,0.376888147900223,0.563933043151672,0.611398317174294,0.550845165794152,0.660583164584126,0.446982754704125,0.601588985916313,0.363750917476518,0.368373424314481,0.640640667742065,0.523497123999761,0.465630530605154,0.421878406533015,0.397201560164642,0.256880025568255,0.34814619243031,0.51782076265996,0.446663990532403,0.699040907021486,0.448108575422278,0.37138221495339,0.462787943593647,0.424312366114817,0.379385562362819,0.447394906801252,0.435951177353214,0.390587101502279,0.443790155407455,0.469276803948771,0.438313165008122,0.490761185365167,0.479131696036469,0.454312302852033,0.681130954657464,0.451463919887147,1,0.39221051088101,0.449106883252973,0.428914436182523,0.312206978066565,0.402413421960605,0.376740848102525,0.369395149019324,0.690201316826822
"C[Ins(T):R2]A",0.300149435365982,0.375188346791658,0.644341519315009,0.635952501089224,0.611926943776562,0.41761651813288,0.661451474739805,0.61565004640186,0.544288401262227,0.607292255009109,0.479376843844947,0.540670987678413,0.606636574645914,0.592113599771689,0.667526954306627,0.419804656765732,0.454213558113264,0.590602638498413,0.503115831139878,0.619351861330888,0.669617110217823,0.540906343777564,0.680208763742568,0.700244605874095,0.605232363515349,0.681612366488844,0.293474699087925,0.499773759645063,0.568149151776782,0.491289171252579,0.57048730793226,0.401051195914459,0.574739297416223,0.662620451195328,0.565250500503675,0.630944283534162,0.337128286365798,0.605782851418436,0.518976162478781,0.565687949650569,0.64412908965572,0.590736645224898,0.339488888818157,0.593536828899021,0.607523384064644,0.573228123288165,0.645273516026447,0.519414578591167,0.750207429707881,0.742048996962612,0.454084754059133,0.497595302452766,0.557569749978152,0.931096515561978,0.815956980592804,0.319531196746809,0.583752203765749,0.650444782064174,0.640258476047562,0.672652601019058,0.196351822104051,0.265556464927591,0.509892326722562,0.622069870590331,0.404994076954465,0.427167392926663,0.513248922823664,0.635075165524959,0.666056569983138,0.706270767138921,0.401744012639317,0.224300749000476,0.858886551905788,0.796949244007624,0.421437067237051,0.385635717960424,0.390128168433767,0.77087112305245,0.827934459615343,0.280966336203054,0.385113270416708,0.39221051088101,1,0.731838395592503,0.318330626053013,0.247898967275475,0.308957983060782,0.547213932513394,0.798818712292209,0.292909782229281
"C[Ins(T):R3]A",0.721374372941629,0.424019075515083,0.585013167471638,0.665038413711164,0.782585138934124,0.807338096263276,0.779082790105294,0.670760588315832,0.760628692980416,0.74656685614512,0.799422940400489,0.815300435193167,0.755725905233779,0.782890812091134,0.76407579972025,0.740056417245035,0.77288159672699,0.757308077793133,0.7975363501321,0.7878270448225,0.718893941866303,0.821185208332431,0.771479596713077,0.725765296859063,0.743713277789649,0.744786861773733,0.750649856508631,0.764193452072909,0.668186546076113,0.753274840104772,0.770853564819512,0.760741864112856,0.816512263495818,0.793141053854319,0.741479912896222,0.76003096905665,0.774418590192447,0.811330198072191,0.654405531254848,0.743346126114964,0.762388325625769,0.607632654098404,0.365695000727774,0.49822523806409,0.547071292244735,0.568491709039019,0.671803889119946,0.526316495221422,0.689718466299297,0.794532530352141,0.648535225066016,0.560812994507705,0.709190516344337,0.774232612711089,0.905229003017978,0.625857063375712,0.741424886584924,0.758720614134844,0.7673519132633,0.744257576732121,0.193673177862783,0.253605657188873,0.437227669296446,0.549186334988299,0.491014689381489,0.787361515407808,0.795086307075323,0.755841164792352,0.751127096816658,0.736625057481548,0.590390637979552,0.236526233727644,0.662710480386557,0.79368347096942,0.824563459880473,0.490714681832372,0.490098265095793,0.695457415900728,0.789281822526697,0.356242344862729,0.418078464780938,0.449106883252973,0.731838395592503,1,0.781197022667028,0.304500334315746,0.307948852860658,0.473434546618605,0.661182625021809,0.335092612339727
"C[Ins(T):R4]A",0.836860703432171,0.242439040995578,0.288633065182552,0.426836784540632,0.805873810730648,0.965623633701393,0.747354031141803,0.672636476247474,0.816043278413322,0.771550943592448,0.912777042449991,0.86763020516253,0.784007590269937,0.77031121920312,0.698471732148558,0.914876275041196,0.895853150456023,0.787733259430475,0.903003835688362,0.790098090318061,0.667609960547263,0.889182948242158,0.672799119069919,0.62593655802956,0.744654372759791,0.678649376635218,0.976379914883296,0.886218989801858,0.709185710363012,0.843936822637622,0.823316301358276,0.943610791537707,0.81467252392254,0.744116228869676,0.774716362389409,0.75197423829751,0.982564215266917,0.841859058312446,0.743298812280645,0.784310269256606,0.736320506021219,0.427901737224874,0.202486871622579,0.204648832458522,0.267693487725636,0.554006367671887,0.521166327379625,0.360340565009105,0.447103779305143,0.610586155498427,0.788420701198958,0.443499187392793,0.578090294272475,0.379346360437801,0.668288869732473,0.856748751934673,0.762229347602322,0.723901980674969,0.713928616809666,0.65736596235811,0.114354308527121,0.101130340522422,0.192037786723243,0.271361663341638,0.602081435284116,0.942901296484664,0.862494449053056,0.733225849711776,0.671695246069457,0.607031399359103,0.560882638656118,0.083936609731322,0.252571807460723,0.49801002892723,0.981194146355948,0.402954449598704,0.339807481166932,0.353373417901519,0.482678728709621,0.521322526872518,0.290623972033758,0.428914436182523,0.318330626053013,0.781197022667028,1,0.255246303389113,0.115996906281571,0.207465891399505,0.309247524218305,0.470374502685821
"G[Ins(T):R0]C",0.304143883063887,0.432688024119259,0.459944897438732,0.453283157450019,0.312661822984072,0.289276216053463,0.281619514096244,0.248997093893304,0.299569713243212,0.276305601946984,0.284924308902715,0.286500419027843,0.272958213996492,0.303540286053674,0.2758636782361,0.270818724153323,0.278402274708495,0.275077834119387,0.298474871222387,0.288867282326141,0.26485902817983,0.315768695301731,0.274616399510297,0.259608198089024,0.294814051885363,0.273954493746926,0.255680010223652,0.272289913303925,0.248427120873263,0.296913131222913,0.285394226245752,0.275446899818198,0.281966686643575,0.277891251554658,0.299593498751202,0.281447026025544,0.264855557549735,0.284772528994401,0.242288027847625,0.295011233385906,0.279634768457312,0.547020631313666,0.630826420158058,0.531275418954457,0.507995584949267,0.267376174369431,0.300934748115167,0.257575443446784,0.279437261977053,0.295296686939738,0.243139068826859,0.414486485118252,0.37199239526225,0.248162003944049,0.290259125192651,0.22652917908348,0.292157352516763,0.278661978923301,0.297347530783284,0.270317985084725,0.436663742632826,0.458942218798919,0.433945408027515,0.415486145764251,0.208294844470468,0.284884883057807,0.280057015466901,0.270389258324785,0.290025265544755,0.264689587786298,0.496752884359481,0.442976787787672,0.355784178316132,0.420279570197067,0.292469105685733,0.577620071097763,0.226483143121808,0.215035637813625,0.251651250315906,0.146231939834502,0.579947882378525,0.312206978066565,0.247898967275475,0.304500334315746,0.255246303389113,1,0.330972050014822,0.483860824867801,0.380665025934429,0.152219340151275
"G[Ins(T):R1]C",0.101816304454092,0.534918273925713,0.31117979564986,0.332864067936214,0.18634119094586,0.125751967857151,0.150889608379848,0.143384139230368,0.140841871081941,0.144750629886055,0.132185067969982,0.132086989134162,0.145756626023115,0.140692498798549,0.142500068096219,0.124864613602495,0.122898132757118,0.140846184953147,0.139580973242255,0.14410122175908,0.148456020848953,0.149034230744164,0.140371275940294,0.145968634806864,0.147498040134001,0.148227694285803,0.103462192124621,0.13695786432593,0.140201380673621,0.132809211440829,0.138905596342751,0.124916385824337,0.129271156097883,0.143845958397064,0.145217143177051,0.145377032142728,0.11032035507406,0.148128455238542,0.136286587445877,0.14472053472024,0.145379725443901,0.248880254695734,0.535205427093032,0.360148175444944,0.36735443894841,0.175548250163167,0.187550944124211,0.526908334073611,0.381224113148199,0.365261312744574,0.145848806072019,0.22913803420606,0.607869448388762,0.332441881705049,0.292545048262419,0.124274198143965,0.14418070480841,0.144357635597983,0.148450152642084,0.142104245146012,0.203635107961253,0.589940646263424,0.656844476390153,0.575288277290888,0.172093518768913,0.13289982178881,0.126707645114502,0.142359477842565,0.146163489898226,0.143039124015967,0.212827254650271,0.357076830638021,0.264702863517185,0.277043457381325,0.145848406545064,0.23953055148224,0.778356237261655,0.55219888155299,0.423965144223835,0.101425841966895,0.251556661867453,0.402413421960605,0.308957983060782,0.307948852860658,0.115996906281571,0.330972050014822,1,0.685853647250399,0.433513502594979,0.138891740938986
"G[Ins(T):R2]C",0.205162662947376,0.459721046718743,0.469824959500316,0.475100531921862,0.380684925355942,0.263000771281189,0.378878946863706,0.350802189518622,0.320752112154553,0.350273574489961,0.294334058897556,0.317743181693242,0.350779807347847,0.338721762623123,0.37303666228187,0.264337668117215,0.277955086144665,0.342091760979504,0.310698152804966,0.358032149076143,0.378550541079826,0.33569479367509,0.376430525881488,0.38709219971913,0.346053213252152,0.383414707663947,0.196181799720215,0.302041060076217,0.33027492153182,0.293910855678923,0.333890351633208,0.255519686075273,0.326648118990204,0.371454087552236,0.329609191811723,0.362366275101822,0.217413733427363,0.349544012416177,0.305988690983351,0.329749822050145,0.366020715802348,0.447160541984788,0.652578753497775,0.560518136127198,0.53701671845819,0.37005788029077,0.3824593295099,0.496541222991269,0.528881857185035,0.515548532245503,0.284159577350083,0.328457881938449,0.540467833167025,0.555987647901414,0.485292050487979,0.212630738877858,0.335160124338673,0.369716468022225,0.361749707851247,0.375333335432905,0.266119408687502,0.668114589466378,0.764630462047321,0.743570303827855,0.287056554859267,0.27537278540823,0.303167487119225,0.360153279677183,0.368604287371804,0.387646108562865,0.319195679871696,0.31153704812506,0.519309132980465,0.50142051926804,0.27098005583299,0.334931401986091,0.538487355383179,0.587096045232387,0.575691961269501,0.181164233483735,0.32387203431318,0.376740848102525,0.547213932513394,0.473434546618605,0.207465891399505,0.483860824867801,0.685853647250399,1,0.709530296897317,0.212094639876176
"G[Ins(T):R3]C",0.299267970663174,0.385841232107534,0.603451440306187,0.599567810892186,0.581500725218286,0.408256642499727,0.620357643471139,0.571435160469619,0.514107684480215,0.570905566008101,0.460539664984478,0.515375365145482,0.567897948244294,0.552791842102498,0.625743431430829,0.40815610641263,0.443426130010769,0.564525084244978,0.480135197561462,0.584400998047893,0.625433417264352,0.523628505596491,0.637373280582564,0.654845462568775,0.561792313597052,0.636659774174978,0.296959800600153,0.479558126550064,0.538980665098849,0.465451716233082,0.544242049382682,0.390104557326101,0.546899287366061,0.621462895798797,0.533480258350813,0.600118525564795,0.332114879422215,0.568879348661363,0.484726094912774,0.53153240185086,0.609101763257165,0.591141080277829,0.481930577461301,0.616855799192421,0.611295873765562,0.545685208101992,0.620359334499409,0.51136366218268,0.704641609860157,0.71097037969676,0.430542074579171,0.472640242296148,0.54975985393153,0.813493522765745,0.716506817985143,0.305786445530233,0.543617171033811,0.612415474119962,0.598278949307789,0.634412795455833,0.227808439148335,0.438646067703448,0.624389989132999,0.699202925455931,0.388212031077519,0.423718019492216,0.495339009037292,0.602221505677356,0.617691513166897,0.658722189417533,0.40653784053904,0.240327877448971,0.755640025201868,0.721061690873651,0.401204163253132,0.404446503944392,0.398513604763657,0.684178494200261,0.767248653447612,0.257987649706455,0.389958330497235,0.369395149019324,0.798818712292209,0.661182625021809,0.309247524218305,0.380665025934429,0.433513502594979,0.709530296897317,1,0.27626105209021
"G[Ins(T):R4]C",0.150573153113772,0.125377959258058,0.176457207617227,0.202327829237273,0.709350803592366,0.438119360385468,0.601885773027389,0.793781007674908,0.586329120114301,0.677667531922986,0.466880963264907,0.390856946655473,0.694918241406321,0.425360294279347,0.463273405994864,0.631951441471342,0.450487123543675,0.604251418853513,0.520342843398453,0.532586348800058,0.654392639333942,0.465920784561801,0.356462321169262,0.527290965304027,0.62961074728307,0.57331393041724,0.41705358937902,0.703989892983218,0.791028277715101,0.558006473447467,0.575741832847792,0.580002067811914,0.295505457031726,0.467942587608845,0.616424198862085,0.578999011928365,0.471144333769107,0.620940458222228,0.859900685534767,0.64981134044964,0.560309458748764,0.322408249107816,0.146001683774398,0.179179677478717,0.181086269424279,0.869953759960839,0.369360550010434,0.373350097347105,0.46427826712236,0.486660342767712,0.869262364553443,0.35009248264174,0.37695303967732,0.27475358616332,0.257258376097745,0.84803259398546,0.632057268537807,0.546411252964921,0.462071523411839,0.444432735556655,0.116366551535948,0.124583390859519,0.279295480597552,0.26816538635789,0.95922713440006,0.496868461353192,0.37902113403938,0.544896508962499,0.474921393455223,0.420586915040243,0.227272174515894,0.0634462077333124,0.221612600261811,0.241066078002255,0.493500803100824,0.241832276861956,0.217534269060298,0.293527023666936,0.334896368470831,0.993041423865156,0.224179339233208,0.690201316826822,0.292909782229281,0.335092612339727,0.470374502685821,0.152219340151275,0.138891740938986,0.212094639876176,0.27626105209021,1
